logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,区画線数,対象の区画線ID,対象の区画線の親区画線のID,MMS測位誤差[mm],レーザー測位誤差[mm],道路構成地物ID,区画線種別,区画線付加属性フラグ,始点側線幅[cm],終点側線幅[cm]
1735615,0x3af15,False,285,976743,987360,15,9,1.7488013870193859e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1735615,0x3af15,False,285,976743,987360,15,9,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1735615,0x3af15,False,285,976743,987360,15,9,1.7488013864825152e+18,-1,1652.0,206.0,3221291520.0,2,0,15,15
1735615,0x3af15,False,285,976743,987360,15,9,1.7488013864825152e+18,-1,2233.0,211.0,3221291776.0,1,0,20,20
1735807,0x3af1f,False,305,0,7778,1,6,1.7488013864825152e+18,-1,2853.0,200.0,3221291776.0,1,0,20,20
1735807,0x3af1f,False,305,0,7778,1,6,1.7488013864825152e+18,-1,2504.0,202.0,3221291776.0,1,0,20,20
1735807,0x3af1f,False,305,0,7778,1,6,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1735807,0x3af1f,False,305,0,7778,1,6,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1735807,0x3af1f,False,305,0,7778,1,6,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1735807,0x3af1f,False,305,0,7778,1,6,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1735937,0x3af29,False,305,7778,14968,1,4,1.7488013864825152e+18,-1,5296.0,183.0,3221291776.0,1,0,20,20
1735937,0x3af29,False,305,7778,14968,1,4,1.7488013864825152e+18,-1,4611.0,186.0,3221291776.0,1,0,20,20
1735937,0x3af29,False,305,7778,14968,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1735937,0x3af29,False,305,7778,14968,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1736123,0x3af33,False,305,14968,22048,1,4,1.7488013864825152e+18,-1,6398.0,185.0,3221291776.0,1,0,20,20
1736123,0x3af33,False,305,14968,22048,1,4,1.7488013864825152e+18,-1,6594.0,181.0,3221291776.0,1,0,20,20
1736123,0x3af33,False,305,14968,22048,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1736123,0x3af33,False,305,14968,22048,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1736311,0x3af3c,False,305,22048,29079,1,4,1.7488013864825152e+18,-1,6592.0,180.0,3221291776.0,1,0,20,20
1736311,0x3af3c,False,305,22048,29079,1,4,1.7488013864825152e+18,-1,6569.0,178.0,3221291776.0,1,0,20,20
1736311,0x3af3c,False,305,22048,29079,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1736311,0x3af3c,False,305,22048,29079,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1736430,0x3af44,False,305,29079,35894,1,4,1.7488013864825152e+18,-1,6551.0,176.0,3221291776.0,1,0,20,20
1736430,0x3af44,False,305,29079,35894,1,4,1.7488013864825152e+18,-1,6516.0,178.0,3221291776.0,1,0,20,20
1736430,0x3af44,False,305,29079,35894,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1736430,0x3af44,False,305,29079,35894,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1736568,0x3af4c,False,305,35894,43110,1,4,1.7488013864825155e+18,-1,6454.0,188.0,3221291776.0,1,0,20,20
1736568,0x3af4c,False,305,35894,43110,1,4,1.7488013864825152e+18,-1,6480.0,185.0,3221291776.0,1,0,20,20
1736568,0x3af4c,False,305,35894,43110,1,4,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1736568,0x3af4c,False,305,35894,43110,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1736718,0x3af54,False,305,43110,49586,1,4,1.7488013864825155e+18,-1,6474.0,190.0,3221291776.0,1,0,20,20
1736718,0x3af54,False,305,43110,49586,1,4,1.7488013864825155e+18,-1,6454.0,187.0,3221291776.0,1,0,20,20
1736718,0x3af54,False,305,43110,49586,1,4,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1736718,0x3af54,False,305,43110,49586,1,4,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1736861,0x3af5d,False,305,49586,54068,1,4,1.7488013864825155e+18,-1,6496.0,172.0,3221291776.0,1,0,20,20
1736861,0x3af5d,False,305,49586,54068,1,4,1.7488013864825155e+18,-1,6489.0,190.0,3221291776.0,1,0,20,20
1736861,0x3af5d,False,305,49586,54068,1,4,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1736861,0x3af5d,False,305,49586,54068,1,4,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6470.0,165.0,3221291520.0,2,0,15,15
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6481.0,167.0,3221291520.0,2,0,15,15
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6420.0,170.0,3221291520.0,2,0,15,15
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6472.0,172.0,3221291776.0,1,0,20,20
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6441.0,189.0,3221291776.0,1,0,20,20
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6423.0,171.0,3221291776.0,1,0,20,20
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6420.0,173.0,3221291776.0,1,0,20,20
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6462.0,169.0,3221291776.0,1,0,20,20
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6472.0,158.0,3221291776.0,1,0,20,20
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6489.0,165.0,3221291776.0,1,0,20,20
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6483.0,167.0,3221291776.0,1,0,20,20
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6472.0,157.0,3221291776.0,1,0,20,20
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6472.0,160.0,3221291776.0,1,0,20,20
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6473.0,161.0,3221291776.0,1,0,20,20
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6419.0,165.0,3221291776.0,1,0,20,20
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6420.0,169.0,3221291776.0,1,0,20,20
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6496.0,161.0,3221293312.0,1,0,15,15
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6499.0,162.0,3221293312.0,1,0,15,15
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6419.0,161.0,3221293312.0,1,0,15,15
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013864825155e+18,-1,6419.0,162.0,3221293312.0,1,0,15,15
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1737689,0x3af66,False,305,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1738611,0x3af71,False,292,976743,987360,15,9,1.748801386482515e+18,-1,1280.0,200.0,3221291776.0,1,0,20,20
1738611,0x3af71,False,292,976743,987360,15,9,1.748801386482515e+18,-1,1077.0,200.0,3221291520.0,2,0,15,15
1738611,0x3af71,False,292,976743,987360,15,9,1.748801386482515e+18,-1,1501.0,202.0,3221291520.0,2,0,45,125
1738611,0x3af71,False,292,976743,987360,15,9,1.7488013870193859e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1738611,0x3af71,False,292,976743,987360,15,9,1.7488013870193859e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1738611,0x3af71,False,292,976743,987360,15,9,1.7488013870193859e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1738611,0x3af71,False,292,976743,987360,15,9,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1738611,0x3af71,False,292,976743,987360,15,9,1.7488013864825152e+18,-1,1652.0,206.0,3221291520.0,2,0,15,15
1738611,0x3af71,False,292,976743,987360,15,9,1.7488013864825152e+18,-1,2233.0,211.0,3221291776.0,1,0,20,20
1738820,0x3af7b,False,308,0,7778,1,6,1.7488013864825152e+18,-1,2853.0,200.0,3221291776.0,1,0,20,20
1738820,0x3af7b,False,308,0,7778,1,6,1.7488013864825152e+18,-1,2504.0,202.0,3221291776.0,1,0,20,20
1738820,0x3af7b,False,308,0,7778,1,6,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1738820,0x3af7b,False,308,0,7778,1,6,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1738820,0x3af7b,False,308,0,7778,1,6,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1738820,0x3af7b,False,308,0,7778,1,6,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1739016,0x3af85,False,308,7778,14968,1,4,1.7488013864825152e+18,-1,5296.0,183.0,3221291776.0,1,0,20,20
1739016,0x3af85,False,308,7778,14968,1,4,1.7488013864825152e+18,-1,4611.0,186.0,3221291776.0,1,0,20,20
1739016,0x3af85,False,308,7778,14968,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1739016,0x3af85,False,308,7778,14968,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1739214,0x3af8f,False,308,14968,22048,1,4,1.7488013864825152e+18,-1,6398.0,185.0,3221291776.0,1,0,20,20
1739214,0x3af8f,False,308,14968,22048,1,4,1.7488013864825152e+18,-1,6594.0,181.0,3221291776.0,1,0,20,20
1739214,0x3af8f,False,308,14968,22048,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1739214,0x3af8f,False,308,14968,22048,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1739369,0x3af98,False,308,22048,29079,1,4,1.7488013864825152e+18,-1,6592.0,180.0,3221291776.0,1,0,20,20
1739369,0x3af98,False,308,22048,29079,1,4,1.7488013864825152e+18,-1,6569.0,178.0,3221291776.0,1,0,20,20
1739369,0x3af98,False,308,22048,29079,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1739369,0x3af98,False,308,22048,29079,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1739531,0x3afa0,False,308,29079,35894,1,4,1.7488013864825152e+18,-1,6551.0,176.0,3221291776.0,1,0,20,20
1739531,0x3afa0,False,308,29079,35894,1,4,1.7488013864825152e+18,-1,6516.0,178.0,3221291776.0,1,0,20,20
1739531,0x3afa0,False,308,29079,35894,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1739531,0x3afa0,False,308,29079,35894,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1739715,0x3afa8,False,308,35894,43110,1,4,1.7488013864825155e+18,-1,6454.0,188.0,3221291776.0,1,0,20,20
1739715,0x3afa8,False,308,35894,43110,1,4,1.7488013864825152e+18,-1,6480.0,185.0,3221291776.0,1,0,20,20
1739715,0x3afa8,False,308,35894,43110,1,4,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1739715,0x3afa8,False,308,35894,43110,1,4,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1739839,0x3afb0,False,308,43110,49586,1,4,1.7488013864825155e+18,-1,6474.0,190.0,3221291776.0,1,0,20,20
1739839,0x3afb0,False,308,43110,49586,1,4,1.7488013864825155e+18,-1,6454.0,187.0,3221291776.0,1,0,20,20
1739839,0x3afb0,False,308,43110,49586,1,4,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1739839,0x3afb0,False,308,43110,49586,1,4,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1739967,0x3afb9,False,308,49586,54068,1,4,1.7488013864825155e+18,-1,6496.0,172.0,3221291776.0,1,0,20,20
1739967,0x3afb9,False,308,49586,54068,1,4,1.7488013864825155e+18,-1,6489.0,190.0,3221291776.0,1,0,20,20
1739967,0x3afb9,False,308,49586,54068,1,4,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1739967,0x3afb9,False,308,49586,54068,1,4,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6470.0,165.0,3221291520.0,2,0,15,15
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6481.0,167.0,3221291520.0,2,0,15,15
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6420.0,170.0,3221291520.0,2,0,15,15
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6472.0,172.0,3221291776.0,1,0,20,20
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6441.0,189.0,3221291776.0,1,0,20,20
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6423.0,171.0,3221291776.0,1,0,20,20
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6420.0,173.0,3221291776.0,1,0,20,20
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6462.0,169.0,3221291776.0,1,0,20,20
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6472.0,158.0,3221291776.0,1,0,20,20
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6489.0,165.0,3221291776.0,1,0,20,20
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6483.0,167.0,3221291776.0,1,0,20,20
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6472.0,157.0,3221291776.0,1,0,20,20
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6472.0,160.0,3221291776.0,1,0,20,20
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6473.0,161.0,3221291776.0,1,0,20,20
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6419.0,165.0,3221291776.0,1,0,20,20
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6420.0,169.0,3221291776.0,1,0,20,20
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6496.0,161.0,3221293312.0,1,0,15,15
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6499.0,162.0,3221293312.0,1,0,15,15
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6419.0,161.0,3221293312.0,1,0,15,15
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013864825155e+18,-1,6419.0,162.0,3221293312.0,1,0,15,15
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1740618,0x3afc2,False,308,54068,71928,1,39,1.7488013870193864e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1868531,0x3b021,False,285,987360,995152,7,8,1.7488013864825152e+18,-1,2964.0,197.0,3221291776.0,1,0,20,20
1868531,0x3b021,False,285,987360,995152,7,8,1.7488013864825152e+18,-1,3362.0,197.0,3221291520.0,2,0,15,15
1868531,0x3b021,False,285,987360,995152,7,8,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1868531,0x3b021,False,285,987360,995152,7,8,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1868531,0x3b021,False,285,987360,995152,7,8,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1868531,0x3b021,False,285,987360,995152,7,8,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1868531,0x3b021,False,285,987360,995152,7,8,1.7488013864825152e+18,-1,3138.0,207.0,3221291520.0,2,0,15,15
1868531,0x3b021,False,285,987360,995152,7,8,1.7488013864825152e+18,-1,4457.0,212.0,3221291776.0,1,0,20,20
1904847,0x3b03a,False,292,987360,995152,7,8,1.7488013864825152e+18,-1,2964.0,197.0,3221291776.0,1,0,20,20
1904847,0x3b03a,False,292,987360,995152,7,8,1.7488013864825152e+18,-1,3362.0,197.0,3221291520.0,2,0,15,15
1904847,0x3b03a,False,292,987360,995152,7,8,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1904847,0x3b03a,False,292,987360,995152,7,8,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1904847,0x3b03a,False,292,987360,995152,7,8,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1904847,0x3b03a,False,292,987360,995152,7,8,1.748801387019386e+18,-1,4294967295.0,4294967295.0,4294967295.0,-1,0,0,0
1904847,0x3b03a,False,292,987360,995152,7,8,1.7488013864825152e+18,-1,3138.0,207.0,3221291520.0,2,0,15,15
1904847,0x3b03a,False,292,987360,995152,7,8,1.7488013864825152e+18,-1,4457.0,212.0,3221291776.0,1,0,20,20
