logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,レーン形状情報数,Lane ID,Type,形状要素点数,緯度[deg],経度[deg],高さ[cm],形状インデックス
405943,0x3fd28,False,285,2401480,2409461,7,3,5130010000000632876,0,18,36.236475826296136,139.57517537744138,6093,2
405943,0x3fd28,False,285,2401480,2409461,7,3,5130010000000632876,0,18,36.23651874164038,139.5751867768297,6090,3
405943,0x3fd28,False,285,2401480,2409461,7,3,5130010000000632876,0,18,36.23656635085041,139.57519851149414,6086,4
405943,0x3fd28,False,285,2401480,2409461,7,3,5130010000000632876,0,18,36.23661161312754,139.57521024615858,6083,5
405943,0x3fd28,False,285,2401480,2409461,7,3,5130010000000632876,0,18,36.23665654012856,139.57522231609914,6079,6
405943,0x3fd28,False,285,2401480,2409461,7,3,5130010000000632876,0,18,36.23669744381604,139.5752330449352,6076,7
405943,0x3fd28,False,285,2401480,2409461,7,3,5130010000000632876,0,18,36.236744382473816,139.57524511487577,6072,8
405943,0x3fd28,False,285,2401480,2409461,7,3,5130010000000632876,0,18,36.236785956713554,139.57525584371183,6070,9
405943,0x3fd28,False,285,2401480,2409461,7,3,5130010000000632876,0,18,36.236832224819075,139.5752675783763,6066,10
405943,0x3fd28,False,285,2401480,2409461,7,3,5130010000000632876,0,18,36.236877822372335,139.57527931304074,6063,11
405943,0x3fd28,False,285,2401480,2409461,7,3,5130010000000632876,0,18,36.236919061335946,139.5752900418768,6059,12
405943,0x3fd28,False,285,2401480,2409461,7,3,5130010000000632876,0,18,36.2369582886428,139.5753001001606,6056,13
405943,0x3fd28,False,285,2401480,2409461,7,3,5130010000000632876,0,18,36.237001539263176,139.57531149954892,6053,14
405943,0x3fd28,False,285,2401480,2409461,7,3,5130010000000632876,0,18,36.2370404312939,139.57532155783272,6051,15
405943,0x3fd28,False,285,2401480,2409461,7,3,5130010000000632876,0,18,36.237085023018786,139.5753336277733,6049,16
405943,0x3fd28,False,285,2401480,2409461,7,3,5130010000000632876,0,18,36.23710949817605,139.57534033329583,6049,17
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.23642017045906,139.5750761357078,6115,0
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.23644263395957,139.5750821706781,6113,1
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.23648957261734,139.57509424061865,6109,2
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.23653248796159,139.5751049694547,6106,3
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.236579761895484,139.57511703939528,6103,4
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.23662535944875,139.57512877405972,6099,5
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.23667095700201,139.57514084400032,6096,6
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.2367118606895,139.57515123756025,6093,7
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.23675812879502,139.57516330750082,6089,8
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.236799703034755,139.57517403633688,6085,9
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.236845971140276,139.5751854357252,6081,10
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.23689156869354,139.57519717038963,6078,11
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.236932807657155,139.57520823450182,6074,12
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.23697237024013,139.57521862806175,6071,13
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.23701562086051,139.57523002745006,6068,14
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.23705484816736,139.57524008573387,6067,15
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.237099104616114,139.57525215567443,6064,16
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632866,0,18,36.23712391504951,139.57525852592087,6063,17
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.23641279438427,139.57511703939528,6106,0
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.23643592843703,139.57512307436556,6104,1
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.2364828670948,139.57513480903003,6100,2
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.23652544716292,139.5751455378661,6097,3
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.23657305637295,139.5751579430828,6093,4
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.23661831865009,139.57517001302335,6090,5
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.23666391620335,139.5751817476878,6087,6
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.23670481989083,139.57519247652385,6083,7
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.23675108799635,139.57520454646442,6080,8
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.23679266223609,139.57521527530048,6077,9
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.23683926561774,139.5752266746888,6074,10
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.23688452789487,139.57523840935323,6070,11
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.23692610213462,139.5752491381893,6066,12
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.23696532944147,139.57525953174925,6063,13
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.23700858006184,139.57527093113757,6060,14
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.2370478073687,139.5752813246975,6058,15
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.23709206381745,139.57529339463807,6056,16
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632860,0,18,36.237116874250844,139.57529976488448,6055,17
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.23640541830948,139.57515727253053,6098,0
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.23642888763836,139.57516330750082,6096,1
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.236475826296136,139.57517537744138,6093,2
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.23651874164038,139.5751867768297,6090,3
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.23656635085041,139.57519851149414,6086,4
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.23661161312754,139.57521024615858,6083,5
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.23665654012856,139.57522231609914,6079,6
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.23669744381604,139.5752330449352,6076,7
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.236744382473816,139.57524511487577,6072,8
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.236785956713554,139.57525584371183,6070,9
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.236832224819075,139.5752675783763,6066,10
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.236877822372335,139.57527931304074,6063,11
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.236919061335946,139.5752900418768,6059,12
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.2369582886428,139.5753001001606,6056,13
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.237001539263176,139.57531149954892,6053,14
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.2370404312939,139.57532155783272,6051,15
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.237085023018786,139.5753336277733,6049,16
409482,0x3fd33,False,292,2401480,2409461,7,3,5130010000000632876,0,18,36.23710949817605,139.57534033329583,6049,17
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.23712391504951,139.57525852592087,6063,0
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.23714403161713,139.57526355506278,6061,1
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.237189964446515,139.5752762955556,6059,2
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.23723019758175,139.57528735966778,6057,3
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.237274454030505,139.57529976488448,6053,4
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.23731636354637,139.57531082899666,6051,5
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.23736263165189,139.5753239047656,6048,6
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.23740487644388,139.57533597470618,6047,7
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.2374461154075,139.57534670354224,6046,8
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.23749305406527,139.5753601145873,6045,9
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.23753596940952,139.57537218452788,6045,10
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.237583243343416,139.5753859308491,6043,11
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.23762716451605,139.57539867134193,6041,12
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.23767075041255,139.5754107412825,6039,13
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.237711318823905,139.57542247594694,6038,14
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.23776060441457,139.57543622226814,6036,15
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.237804525587194,139.5754482922087,6034,16
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632857,0,18,36.23782598325932,139.57545466245512,6033,17
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.237116874250844,139.57529976488448,6055,0
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.23713699081846,139.5753051293025,6054,1
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.23718292364785,139.57531719924307,6051,2
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.237222821506954,139.575327592803,6049,3
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.23726741323184,139.57534033329583,6046,4
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.23730865219545,139.57535173268414,6044,5
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.2373552555771,139.57536447317696,6042,6
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.23739750036909,139.57537587256527,6040,7
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.237438404056576,139.57538760722974,6040,8
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.23748534271435,139.5754006829987,6039,9
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.23752859333472,139.57541275293926,6038,10
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.2375755319925,139.57542616398433,6037,11
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.23761978844125,139.57543856920103,6035,12
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.23766337433776,139.57545130969385,6033,13
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.237703942749114,139.57546270908216,6032,14
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.23775322833978,139.5754767906795,6029,15
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.23779748478853,139.57548886062006,6028,16
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632867,0,18,36.23782028356516,139.57549523086647,6027,17
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.23710949817605,139.57534033329583,6049,0
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.23712995001979,139.57534569771386,6047,1
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.237175882849186,139.5753574323783,6045,2
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.237215110156036,139.57536816121436,6042,3
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.23726037243318,139.57538056643108,6040,4
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.23730127612066,139.57539163054327,6038,5
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.2373478795023,139.5754043710361,6036,6
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.2373901242943,139.57541644097665,6034,7
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.23743069270566,139.57542784036497,6033,8
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.23747796663956,139.57544125141004,6033,9
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.23752121725993,139.5754533213506,6032,10
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.237568491193834,139.57546639711956,6031,11
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.23761241236646,139.57547880233625,6029,12
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.237655998262966,139.57549087227682,6028,13
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.23769656667432,139.57550260694128,6025,14
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.237746187541106,139.5755166885386,6023,15
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.23778977343761,139.5755290937553,6021,16
506388,0x3fd84,False,285,2409461,2417460,7,3,5130010000000632877,0,18,36.23781458387101,139.5755364698301,6020,17
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.23712391504951,139.57525852592087,6063,0
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.23714403161713,139.57526355506278,6061,1
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.237189964446515,139.5752762955556,6059,2
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.23723019758175,139.57528735966778,6057,3
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.237274454030505,139.57529976488448,6053,4
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.23731636354637,139.57531082899666,6051,5
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.23736263165189,139.5753239047656,6048,6
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.23740487644388,139.57533597470618,6047,7
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.2374461154075,139.57534670354224,6046,8
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.23749305406527,139.5753601145873,6045,9
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.23753596940952,139.57537218452788,6045,10
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.237583243343416,139.5753859308491,6043,11
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.23762716451605,139.57539867134193,6041,12
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.23767075041255,139.5754107412825,6039,13
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.237711318823905,139.57542247594694,6038,14
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.23776060441457,139.57543622226814,6036,15
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.237804525587194,139.5754482922087,6034,16
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632857,0,18,36.23782598325932,139.57545466245512,6033,17
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.237116874250844,139.57529976488448,6055,0
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.23713699081846,139.5753051293025,6054,1
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.23718292364785,139.57531719924307,6051,2
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.237222821506954,139.575327592803,6049,3
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.23726741323184,139.57534033329583,6046,4
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.23730865219545,139.57535173268414,6044,5
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.2373552555771,139.57536447317696,6042,6
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.23739750036909,139.57537587256527,6040,7
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.237438404056576,139.57538760722974,6040,8
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.23748534271435,139.5754006829987,6039,9
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.23752859333472,139.57541275293926,6038,10
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.2375755319925,139.57542616398433,6037,11
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.23761978844125,139.57543856920103,6035,12
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.23766337433776,139.57545130969385,6033,13
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.237703942749114,139.57546270908216,6032,14
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.23775322833978,139.5754767906795,6029,15
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.23779748478853,139.57548886062006,6028,16
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632867,0,18,36.23782028356516,139.57549523086647,6027,17
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.23710949817605,139.57534033329583,6049,0
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.23712995001979,139.57534569771386,6047,1
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.237175882849186,139.5753574323783,6045,2
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.237215110156036,139.57536816121436,6042,3
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.23726037243318,139.57538056643108,6040,4
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.23730127612066,139.57539163054327,6038,5
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.2373478795023,139.5754043710361,6036,6
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.2373901242943,139.57541644097665,6034,7
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.23743069270566,139.57542784036497,6033,8
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.23747796663956,139.57544125141004,6033,9
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.23752121725993,139.5754533213506,6032,10
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.237568491193834,139.57546639711956,6031,11
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.23761241236646,139.57547880233625,6029,12
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.237655998262966,139.57549087227682,6028,13
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.23769656667432,139.57550260694128,6025,14
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.237746187541106,139.5755166885386,6023,15
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.23778977343761,139.5755290937553,6021,16
510192,0x3fd8f,False,292,2409461,2417460,7,3,5130010000000632877,0,18,36.23781458387101,139.5755364698301,6020,17
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.23782598325932,139.57545466245512,6033,0
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.23785012314046,139.57546170325378,6032,1
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.237894379589214,139.57547377319435,6030,2
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.23793997714248,139.5754881900678,6030,3
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.237979875001585,139.57549958945611,6029,4
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.23802346089809,139.57551232994896,6028,5
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.23806637624234,139.5755254057179,6027,6
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.23810862103433,139.57553814621073,6027,7
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.238153212759215,139.57555088670355,6027,8
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.23819746920797,139.57556429774863,6026,9
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.238237702343206,139.57557670296532,6025,10
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.23827760020231,139.57558910818202,6024,11
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.238316156956905,139.57560084284646,6023,12
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.23836510727144,139.57561593027216,6021,13
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.23840098181702,139.57562632383213,6019,14
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.23840332874991,139.5756273296605,8388607,15
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.23844389716127,139.57564007015333,6017,16
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.238486477229394,139.5756534811984,6015,17
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632873,0,19,36.23851195821504,139.57566152782545,6014,18
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.23782028356516,139.57549523086647,6027,0
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.23784241178954,139.57550193638903,6026,1
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.237886668238296,139.57551501215798,6024,2
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.237932265791564,139.57552808792693,6023,3
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.23797216365067,139.57553948731524,6021,4
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.238015749547166,139.57555222780806,6020,5
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.23805866489142,139.57556496830088,6019,6
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.23810124495954,139.5755777087937,6018,7
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.2381455014083,139.57559111983878,6018,8
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.23818942258092,139.57560419560772,6017,9
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.238229655716154,139.57561660082442,6016,10
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.23826921829914,139.575628670765,6015,11
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.23830844560599,139.57564074070558,6014,12
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.23835706064439,139.5756558281313,6012,13
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.23839259991385,139.57566655696735,6010,14
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.23840332874991,139.57566990972862,8388607,15
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.23843517998197,139.57567996801242,6008,16
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.238478095326215,139.5756933790575,6006,17
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632858,0,19,36.238503576311864,139.57570142568454,6004,18
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.23781458387101,139.5755364698301,6020,0
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.23783470043862,139.57554216952425,6020,1
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.23787862161125,139.57555491001708,6018,2
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.23792522499289,139.57556832106215,6017,3
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.237965122852,139.57557938517434,6015,4
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.23800770292012,139.57559212566716,6013,5
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.23805061826437,139.5756052014361,6012,6
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.23809353360862,139.57561794192893,6011,7
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.238137454781246,139.5756310176979,6009,8
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.23818137595388,139.57564442874298,6008,9
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.238221944365236,139.57565683395967,6007,10
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.238261171672086,139.5756685686241,6005,11
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.23830039897894,139.57568063856468,6004,12
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.238349014017345,139.57569539071426,6003,13
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.2383845532868,139.57570645482645,6001,14
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.23840332874991,139.57571248979673,8388607,15
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.238427133354925,139.57571986587152,6000,16
606983,0x3fde2,False,285,2417460,2425265,7,3,5130010000000632855,0,19,36.238469713423044,139.5757332769166,5998,17
