logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,勾配情報のレーン数,形状インデックス,縦断勾配値[%],横断勾配値[%],精度情報
403725,0x3aa78,False,285,885842,893762,7,3,5,-0.12,1.4000000000000001,65535
403725,0x3aa78,False,285,885842,893762,7,3,6,-0.06,1.41,65535
403725,0x3aa78,False,285,885842,893762,7,3,7,-0.01,1.37,65535
403725,0x3aa78,False,285,885842,893762,7,3,8,0.04,1.33,65535
403725,0x3aa78,False,285,885842,893762,7,3,9,0.04,1.29,65535
403725,0x3aa78,False,285,885842,893762,7,3,10,-0.06,1.31,65535
403725,0x3aa78,False,285,885842,893762,7,3,11,-0.12,1.4000000000000001,65535
403725,0x3aa78,False,285,885842,893762,7,3,13,-0.08,1.33,65535
403725,0x3aa78,False,285,885842,893762,7,3,14,0.02,1.24,65535
403725,0x3aa78,False,285,885842,893762,7,3,15,-0.1,1.28,65535
403725,0x3aa78,False,285,885842,893762,7,3,16,-0.18,1.28,65535
403725,0x3aa78,False,285,885842,893762,7,3,17,-0.15,1.24,65535
403725,0x3aa78,False,285,885842,893762,7,3,0,-0.32,2.4,65535
403725,0x3aa78,False,285,885842,893762,7,3,1,-0.29,2.49,65535
403725,0x3aa78,False,285,885842,893762,7,3,2,-0.24,2.52,65535
403725,0x3aa78,False,285,885842,893762,7,3,3,-0.18,2.52,65535
403725,0x3aa78,False,285,885842,893762,7,3,4,-0.14,2.5,65535
403725,0x3aa78,False,285,885842,893762,7,3,5,-0.1,2.46,65535
403725,0x3aa78,False,285,885842,893762,7,3,6,-0.04,2.56,65535
403725,0x3aa78,False,285,885842,893762,7,3,7,0.01,2.66,65535
403725,0x3aa78,False,285,885842,893762,7,3,8,0.04,2.68,65535
403725,0x3aa78,False,285,885842,893762,7,3,9,0.0,2.68,65535
403725,0x3aa78,False,285,885842,893762,7,3,10,-0.09,2.48,65535
403725,0x3aa78,False,285,885842,893762,7,3,11,-0.13,2.2600000000000002,65535
403725,0x3aa78,False,285,885842,893762,7,3,13,-0.06,2.45,65535
403725,0x3aa78,False,285,885842,893762,7,3,14,0.05,2.67,65535
403725,0x3aa78,False,285,885842,893762,7,3,15,-0.1,2.6,65535
403725,0x3aa78,False,285,885842,893762,7,3,16,-0.2,2.56,65535
403725,0x3aa78,False,285,885842,893762,7,3,17,-0.16,2.57,65535
403725,0x3aa78,False,285,885842,893762,7,3,0,-0.42,2.5,65535
403725,0x3aa78,False,285,885842,893762,7,3,1,-0.37,2.14,65535
403725,0x3aa78,False,285,885842,893762,7,3,2,-0.25,2.14,65535
403725,0x3aa78,False,285,885842,893762,7,3,3,-0.17,2.14,65535
403725,0x3aa78,False,285,885842,893762,7,3,4,-0.13,2.22,65535
403725,0x3aa78,False,285,885842,893762,7,3,5,-0.1,2.22,65535
403725,0x3aa78,False,285,885842,893762,7,3,6,0.02,2.32,65535
403725,0x3aa78,False,285,885842,893762,7,3,7,0.07,2.48,65535
403725,0x3aa78,False,285,885842,893762,7,3,8,0.05,2.43,65535
403725,0x3aa78,False,285,885842,893762,7,3,9,-0.04,2.27,65535
403725,0x3aa78,False,285,885842,893762,7,3,10,-0.18,2.25,65535
403725,0x3aa78,False,285,885842,893762,7,3,11,-0.2,2.34,65535
403725,0x3aa78,False,285,885842,893762,7,3,13,-0.11,1.93,65535
403725,0x3aa78,False,285,885842,893762,7,3,14,0.02,2.08,65535
403725,0x3aa78,False,285,885842,893762,7,3,15,-0.03,2.38,65535
403725,0x3aa78,False,285,885842,893762,7,3,16,-0.15,2.04,65535
403725,0x3aa78,False,285,885842,893762,7,3,17,-0.12,1.87,65535
440281,0x3aaa3,False,292,885842,893762,7,3,0,-0.33,1.5,65535
440281,0x3aaa3,False,292,885842,893762,7,3,1,-0.31,1.51,65535
440281,0x3aaa3,False,292,885842,893762,7,3,2,-0.22,1.44,65535
440281,0x3aaa3,False,292,885842,893762,7,3,3,-0.16,1.34,65535
440281,0x3aaa3,False,292,885842,893762,7,3,4,-0.15,1.37,65535
440281,0x3aaa3,False,292,885842,893762,7,3,5,-0.12,1.4000000000000001,65535
440281,0x3aaa3,False,292,885842,893762,7,3,6,-0.06,1.41,65535
440281,0x3aaa3,False,292,885842,893762,7,3,7,-0.01,1.37,65535
440281,0x3aaa3,False,292,885842,893762,7,3,8,0.04,1.33,65535
440281,0x3aaa3,False,292,885842,893762,7,3,9,0.04,1.29,65535
440281,0x3aaa3,False,292,885842,893762,7,3,10,-0.06,1.31,65535
440281,0x3aaa3,False,292,885842,893762,7,3,11,-0.12,1.4000000000000001,65535
440281,0x3aaa3,False,292,885842,893762,7,3,13,-0.08,1.33,65535
440281,0x3aaa3,False,292,885842,893762,7,3,14,0.02,1.24,65535
440281,0x3aaa3,False,292,885842,893762,7,3,15,-0.1,1.28,65535
440281,0x3aaa3,False,292,885842,893762,7,3,16,-0.18,1.28,65535
440281,0x3aaa3,False,292,885842,893762,7,3,17,-0.15,1.24,65535
440281,0x3aaa3,False,292,885842,893762,7,3,0,-0.32,2.4,65535
440281,0x3aaa3,False,292,885842,893762,7,3,1,-0.29,2.49,65535
440281,0x3aaa3,False,292,885842,893762,7,3,2,-0.24,2.52,65535
440281,0x3aaa3,False,292,885842,893762,7,3,3,-0.18,2.52,65535
440281,0x3aaa3,False,292,885842,893762,7,3,4,-0.14,2.5,65535
440281,0x3aaa3,False,292,885842,893762,7,3,5,-0.1,2.46,65535
440281,0x3aaa3,False,292,885842,893762,7,3,6,-0.04,2.56,65535
440281,0x3aaa3,False,292,885842,893762,7,3,7,0.01,2.66,65535
440281,0x3aaa3,False,292,885842,893762,7,3,8,0.04,2.68,65535
440281,0x3aaa3,False,292,885842,893762,7,3,9,0.0,2.68,65535
440281,0x3aaa3,False,292,885842,893762,7,3,10,-0.09,2.48,65535
440281,0x3aaa3,False,292,885842,893762,7,3,11,-0.13,2.2600000000000002,65535
440281,0x3aaa3,False,292,885842,893762,7,3,13,-0.06,2.45,65535
440281,0x3aaa3,False,292,885842,893762,7,3,14,0.05,2.67,65535
440281,0x3aaa3,False,292,885842,893762,7,3,15,-0.1,2.6,65535
440281,0x3aaa3,False,292,885842,893762,7,3,16,-0.2,2.56,65535
440281,0x3aaa3,False,292,885842,893762,7,3,17,-0.16,2.57,65535
440281,0x3aaa3,False,292,885842,893762,7,3,0,-0.42,2.5,65535
440281,0x3aaa3,False,292,885842,893762,7,3,1,-0.37,2.14,65535
440281,0x3aaa3,False,292,885842,893762,7,3,2,-0.25,2.14,65535
440281,0x3aaa3,False,292,885842,893762,7,3,3,-0.17,2.14,65535
440281,0x3aaa3,False,292,885842,893762,7,3,4,-0.13,2.22,65535
440281,0x3aaa3,False,292,885842,893762,7,3,5,-0.1,2.22,65535
440281,0x3aaa3,False,292,885842,893762,7,3,6,0.02,2.32,65535
440281,0x3aaa3,False,292,885842,893762,7,3,7,0.07,2.48,65535
440281,0x3aaa3,False,292,885842,893762,7,3,8,0.05,2.43,65535
440281,0x3aaa3,False,292,885842,893762,7,3,9,-0.04,2.27,65535
440281,0x3aaa3,False,292,885842,893762,7,3,10,-0.18,2.25,65535
440281,0x3aaa3,False,292,885842,893762,7,3,11,-0.2,2.34,65535
440281,0x3aaa3,False,292,885842,893762,7,3,13,-0.11,1.93,65535
440281,0x3aaa3,False,292,885842,893762,7,3,14,0.02,2.08,65535
440281,0x3aaa3,False,292,885842,893762,7,3,15,-0.03,2.38,65535
440281,0x3aaa3,False,292,885842,893762,7,3,16,-0.15,2.04,65535
440281,0x3aaa3,False,292,885842,893762,7,3,17,-0.12,1.87,65535
537150,0x3aafb,False,285,893762,901807,7,3,0,-0.15,1.24,65535
537150,0x3aafb,False,285,893762,901807,7,3,1,-0.09,1.27,65535
537150,0x3aafb,False,285,893762,901807,7,3,2,-0.06,1.31,65535
537150,0x3aafb,False,285,893762,901807,7,3,3,0.0,1.1500000000000001,65535
537150,0x3aafb,False,285,893762,901807,7,3,4,-0.02,0.98,65535
537150,0x3aafb,False,285,893762,901807,7,3,5,-0.04,0.85,65535
537150,0x3aafb,False,285,893762,901807,7,3,6,-0.02,0.98,65535
537150,0x3aafb,False,285,893762,901807,7,3,7,0.01,1.16,65535
537150,0x3aafb,False,285,893762,901807,7,3,8,0.01,1.28,65535
537150,0x3aafb,False,285,893762,901807,7,3,9,0.01,1.32,65535
537150,0x3aafb,False,285,893762,901807,7,3,10,0.01,1.03,65535
537150,0x3aafb,False,285,893762,901807,7,3,11,0.0,0.8300000000000001,65535
537150,0x3aafb,False,285,893762,901807,7,3,12,0.02,1.07,65535
537150,0x3aafb,False,285,893762,901807,7,3,13,0.1,1.2,65535
537150,0x3aafb,False,285,893762,901807,7,3,14,0.16,1.21,65535
537150,0x3aafb,False,285,893762,901807,7,3,15,0.15,1.2,65535
537150,0x3aafb,False,285,893762,901807,7,3,16,0.13,1.23,65535
537150,0x3aafb,False,285,893762,901807,7,3,0,-0.16,2.57,65535
537150,0x3aafb,False,285,893762,901807,7,3,1,-0.07,2.64,65535
537150,0x3aafb,False,285,893762,901807,7,3,2,-0.09,2.5500000000000003,65535
537150,0x3aafb,False,285,893762,901807,7,3,3,-0.11,2.36,65535
537150,0x3aafb,False,285,893762,901807,7,3,4,-0.08,2.36,65535
537150,0x3aafb,False,285,893762,901807,7,3,5,-0.04,2.46,65535
537150,0x3aafb,False,285,893762,901807,7,3,6,0.02,2.49,65535
537150,0x3aafb,False,285,893762,901807,7,3,7,0.07,2.5,65535
537150,0x3aafb,False,285,893762,901807,7,3,8,0.05,2.5100000000000002,65535
537150,0x3aafb,False,285,893762,901807,7,3,9,0.0,2.5100000000000002,65535
537150,0x3aafb,False,285,893762,901807,7,3,10,-0.06,2.46,65535
537150,0x3aafb,False,285,893762,901807,7,3,11,-0.04,2.41,65535
537150,0x3aafb,False,285,893762,901807,7,3,12,0.04,2.49,65535
537150,0x3aafb,False,285,893762,901807,7,3,13,0.01,2.56,65535
537150,0x3aafb,False,285,893762,901807,7,3,14,0.13,2.41,65535
537150,0x3aafb,False,285,893762,901807,7,3,15,0.23,2.29,65535
537150,0x3aafb,False,285,893762,901807,7,3,16,0.2,2.2800000000000002,65535
537150,0x3aafb,False,285,893762,901807,7,3,0,-0.12,1.87,65535
537150,0x3aafb,False,285,893762,901807,7,3,1,0.02,2.2,65535
537150,0x3aafb,False,285,893762,901807,7,3,2,-0.04,2.6,65535
537150,0x3aafb,False,285,893762,901807,7,3,3,-0.23,2.25,65535
537150,0x3aafb,False,285,893762,901807,7,3,4,-0.18,1.96,65535
537150,0x3aafb,False,285,893762,901807,7,3,5,-0.01,2.07,65535
537150,0x3aafb,False,285,893762,901807,7,3,6,0.04,2.02,65535
537150,0x3aafb,False,285,893762,901807,7,3,7,0.09,2.0,65535
537150,0x3aafb,False,285,893762,901807,7,3,8,0.15,2.39,65535
537150,0x3aafb,False,285,893762,901807,7,3,9,0.1,2.62,65535
537150,0x3aafb,False,285,893762,901807,7,3,10,-0.01,2.85,65535
537150,0x3aafb,False,285,893762,901807,7,3,11,-0.04,2.94,65535
537150,0x3aafb,False,285,893762,901807,7,3,12,0.0,2.66,65535
537150,0x3aafb,False,285,893762,901807,7,3,13,-0.04,2.45,65535
537150,0x3aafb,False,285,893762,901807,7,3,14,0.08,2.5,65535
537150,0x3aafb,False,285,893762,901807,7,3,15,0.13,2.46,65535
537150,0x3aafb,False,285,893762,901807,7,3,16,0.07,2.04,65535
540510,0x3ab06,False,292,893762,901807,7,3,0,-0.15,1.24,65535
540510,0x3ab06,False,292,893762,901807,7,3,1,-0.09,1.27,65535
540510,0x3ab06,False,292,893762,901807,7,3,2,-0.06,1.31,65535
540510,0x3ab06,False,292,893762,901807,7,3,3,0.0,1.1500000000000001,65535
540510,0x3ab06,False,292,893762,901807,7,3,4,-0.02,0.98,65535
540510,0x3ab06,False,292,893762,901807,7,3,5,-0.04,0.85,65535
540510,0x3ab06,False,292,893762,901807,7,3,6,-0.02,0.98,65535
540510,0x3ab06,False,292,893762,901807,7,3,7,0.01,1.16,65535
540510,0x3ab06,False,292,893762,901807,7,3,8,0.01,1.28,65535
540510,0x3ab06,False,292,893762,901807,7,3,9,0.01,1.32,65535
540510,0x3ab06,False,292,893762,901807,7,3,10,0.01,1.03,65535
540510,0x3ab06,False,292,893762,901807,7,3,11,0.0,0.8300000000000001,65535
540510,0x3ab06,False,292,893762,901807,7,3,12,0.02,1.07,65535
540510,0x3ab06,False,292,893762,901807,7,3,13,0.1,1.2,65535
540510,0x3ab06,False,292,893762,901807,7,3,14,0.16,1.21,65535
540510,0x3ab06,False,292,893762,901807,7,3,15,0.15,1.2,65535
540510,0x3ab06,False,292,893762,901807,7,3,16,0.13,1.23,65535
540510,0x3ab06,False,292,893762,901807,7,3,0,-0.16,2.57,65535
540510,0x3ab06,False,292,893762,901807,7,3,1,-0.07,2.64,65535
540510,0x3ab06,False,292,893762,901807,7,3,2,-0.09,2.5500000000000003,65535
540510,0x3ab06,False,292,893762,901807,7,3,3,-0.11,2.36,65535
540510,0x3ab06,False,292,893762,901807,7,3,4,-0.08,2.36,65535
540510,0x3ab06,False,292,893762,901807,7,3,5,-0.04,2.46,65535
540510,0x3ab06,False,292,893762,901807,7,3,6,0.02,2.49,65535
540510,0x3ab06,False,292,893762,901807,7,3,7,0.07,2.5,65535
540510,0x3ab06,False,292,893762,901807,7,3,8,0.05,2.5100000000000002,65535
540510,0x3ab06,False,292,893762,901807,7,3,9,0.0,2.5100000000000002,65535
540510,0x3ab06,False,292,893762,901807,7,3,10,-0.06,2.46,65535
540510,0x3ab06,False,292,893762,901807,7,3,11,-0.04,2.41,65535
540510,0x3ab06,False,292,893762,901807,7,3,12,0.04,2.49,65535
540510,0x3ab06,False,292,893762,901807,7,3,13,0.01,2.56,65535
540510,0x3ab06,False,292,893762,901807,7,3,14,0.13,2.41,65535
540510,0x3ab06,False,292,893762,901807,7,3,15,0.23,2.29,65535
540510,0x3ab06,False,292,893762,901807,7,3,16,0.2,2.2800000000000002,65535
540510,0x3ab06,False,292,893762,901807,7,3,0,-0.12,1.87,65535
540510,0x3ab06,False,292,893762,901807,7,3,1,0.02,2.2,65535
540510,0x3ab06,False,292,893762,901807,7,3,2,-0.04,2.6,65535
540510,0x3ab06,False,292,893762,901807,7,3,3,-0.23,2.25,65535
540510,0x3ab06,False,292,893762,901807,7,3,4,-0.18,1.96,65535
540510,0x3ab06,False,292,893762,901807,7,3,5,-0.01,2.07,65535
540510,0x3ab06,False,292,893762,901807,7,3,6,0.04,2.02,65535
540510,0x3ab06,False,292,893762,901807,7,3,7,0.09,2.0,65535
540510,0x3ab06,False,292,893762,901807,7,3,8,0.15,2.39,65535
540510,0x3ab06,False,292,893762,901807,7,3,9,0.1,2.62,65535
540510,0x3ab06,False,292,893762,901807,7,3,10,-0.01,2.85,65535
540510,0x3ab06,False,292,893762,901807,7,3,11,-0.04,2.94,65535
540510,0x3ab06,False,292,893762,901807,7,3,12,0.0,2.66,65535
540510,0x3ab06,False,292,893762,901807,7,3,13,-0.04,2.45,65535
540510,0x3ab06,False,292,893762,901807,7,3,14,0.08,2.5,65535
540510,0x3ab06,False,292,893762,901807,7,3,15,0.13,2.46,65535
540510,0x3ab06,False,292,893762,901807,7,3,16,0.07,2.04,65535
636724,0x3ab56,False,285,901807,909835,7,3,0,0.13,1.23,65535
636724,0x3ab56,False,285,901807,909835,7,3,1,0.09,1.31,65535
636724,0x3ab56,False,285,901807,909835,7,3,2,0.11,1.46,65535
636724,0x3ab56,False,285,901807,909835,7,3,3,0.15,1.52,65535
636724,0x3ab56,False,285,901807,909835,7,3,4,0.17,1.53,65535
636724,0x3ab56,False,285,901807,909835,7,3,5,0.18,1.54,65535
636724,0x3ab56,False,285,901807,909835,7,3,6,0.22,1.53,65535
636724,0x3ab56,False,285,901807,909835,7,3,7,0.23,1.55,65535
636724,0x3ab56,False,285,901807,909835,7,3,8,0.23,1.6300000000000001,65535
636724,0x3ab56,False,285,901807,909835,7,3,9,0.24,1.67,65535
636724,0x3ab56,False,285,901807,909835,7,3,10,0.25,1.69,65535
636724,0x3ab56,False,285,901807,909835,7,3,11,0.23,1.79,65535
636724,0x3ab56,False,285,901807,909835,7,3,12,0.23,1.73,65535
636724,0x3ab56,False,285,901807,909835,7,3,13,0.22,1.6600000000000001,65535
636724,0x3ab56,False,285,901807,909835,7,3,14,0.22,1.54,65535
636724,0x3ab56,False,285,901807,909835,7,3,15,0.22,1.43,65535
636724,0x3ab56,False,285,901807,909835,7,3,16,0.24,1.46,65535
636724,0x3ab56,False,285,901807,909835,7,3,0,0.2,2.2800000000000002,65535
636724,0x3ab56,False,285,901807,909835,7,3,1,0.13,2.32,65535
636724,0x3ab56,False,285,901807,909835,7,3,2,0.16,2.35,65535
636724,0x3ab56,False,285,901807,909835,7,3,3,0.18,2.36,65535
636724,0x3ab56,False,285,901807,909835,7,3,4,0.18,2.37,65535
636724,0x3ab56,False,285,901807,909835,7,3,5,0.19,2.39,65535
636724,0x3ab56,False,285,901807,909835,7,3,6,0.22,2.4,65535
636724,0x3ab56,False,285,901807,909835,7,3,7,0.25,2.41,65535
636724,0x3ab56,False,285,901807,909835,7,3,8,0.26,2.43,65535
636724,0x3ab56,False,285,901807,909835,7,3,9,0.25,2.44,65535
636724,0x3ab56,False,285,901807,909835,7,3,10,0.23,2.34,65535
636724,0x3ab56,False,285,901807,909835,7,3,11,0.22,2.21,65535
636724,0x3ab56,False,285,901807,909835,7,3,12,0.24,2.3000000000000003,65535
636724,0x3ab56,False,285,901807,909835,7,3,13,0.21,2.43,65535
636724,0x3ab56,False,285,901807,909835,7,3,14,0.16,2.33,65535
636724,0x3ab56,False,285,901807,909835,7,3,15,0.16,2.25,65535
636724,0x3ab56,False,285,901807,909835,7,3,16,0.21,2.15,65535
636724,0x3ab56,False,285,901807,909835,7,3,0,0.07,2.04,65535
636724,0x3ab56,False,285,901807,909835,7,3,1,0.04,1.78,65535
636724,0x3ab56,False,285,901807,909835,7,3,2,0.19,1.87,65535
636724,0x3ab56,False,285,901807,909835,7,3,3,0.25,2.15,65535
636724,0x3ab56,False,285,901807,909835,7,3,4,0.2,2.2,65535
636724,0x3ab56,False,285,901807,909835,7,3,5,0.14,1.83,65535
636724,0x3ab56,False,285,901807,909835,7,3,6,0.28,1.95,65535
636724,0x3ab56,False,285,901807,909835,7,3,7,0.49,2.34,65535
636724,0x3ab56,False,285,901807,909835,7,3,8,0.23,2.21,65535
636724,0x3ab56,False,285,901807,909835,7,3,9,0.0,1.83,65535
636724,0x3ab56,False,285,901807,909835,7,3,10,0.15,1.78,65535
636724,0x3ab56,False,285,901807,909835,7,3,11,0.25,2.11,65535
636724,0x3ab56,False,285,901807,909835,7,3,12,0.22,1.8900000000000001,65535
636724,0x3ab56,False,285,901807,909835,7,3,13,0.21,1.73,65535
636724,0x3ab56,False,285,901807,909835,7,3,14,0.26,2.2800000000000002,65535
636724,0x3ab56,False,285,901807,909835,7,3,15,0.18,2.33,65535
636724,0x3ab56,False,285,901807,909835,7,3,16,0.18,2.31,65535
673951,0x3ab80,False,292,901807,909835,7,3,0,0.13,1.23,65535
673951,0x3ab80,False,292,901807,909835,7,3,1,0.09,1.31,65535
673951,0x3ab80,False,292,901807,909835,7,3,2,0.11,1.46,65535
673951,0x3ab80,False,292,901807,909835,7,3,3,0.15,1.52,65535
673951,0x3ab80,False,292,901807,909835,7,3,4,0.17,1.53,65535
673951,0x3ab80,False,292,901807,909835,7,3,5,0.18,1.54,65535
673951,0x3ab80,False,292,901807,909835,7,3,6,0.22,1.53,65535
673951,0x3ab80,False,292,901807,909835,7,3,7,0.23,1.55,65535
673951,0x3ab80,False,292,901807,909835,7,3,8,0.23,1.6300000000000001,65535
673951,0x3ab80,False,292,901807,909835,7,3,9,0.24,1.67,65535
673951,0x3ab80,False,292,901807,909835,7,3,10,0.25,1.69,65535
673951,0x3ab80,False,292,901807,909835,7,3,11,0.23,1.79,65535
673951,0x3ab80,False,292,901807,909835,7,3,12,0.23,1.73,65535
673951,0x3ab80,False,292,901807,909835,7,3,13,0.22,1.6600000000000001,65535
673951,0x3ab80,False,292,901807,909835,7,3,14,0.22,1.54,65535
673951,0x3ab80,False,292,901807,909835,7,3,15,0.22,1.43,65535
673951,0x3ab80,False,292,901807,909835,7,3,16,0.24,1.46,65535
673951,0x3ab80,False,292,901807,909835,7,3,0,0.2,2.2800000000000002,65535
673951,0x3ab80,False,292,901807,909835,7,3,1,0.13,2.32,65535
673951,0x3ab80,False,292,901807,909835,7,3,2,0.16,2.35,65535
673951,0x3ab80,False,292,901807,909835,7,3,3,0.18,2.36,65535
673951,0x3ab80,False,292,901807,909835,7,3,4,0.18,2.37,65535
673951,0x3ab80,False,292,901807,909835,7,3,5,0.19,2.39,65535
673951,0x3ab80,False,292,901807,909835,7,3,6,0.22,2.4,65535
673951,0x3ab80,False,292,901807,909835,7,3,7,0.25,2.41,65535
673951,0x3ab80,False,292,901807,909835,7,3,8,0.26,2.43,65535
673951,0x3ab80,False,292,901807,909835,7,3,9,0.25,2.44,65535
673951,0x3ab80,False,292,901807,909835,7,3,10,0.23,2.34,65535
673951,0x3ab80,False,292,901807,909835,7,3,11,0.22,2.21,65535
673951,0x3ab80,False,292,901807,909835,7,3,12,0.24,2.3000000000000003,65535
673951,0x3ab80,False,292,901807,909835,7,3,13,0.21,2.43,65535
673951,0x3ab80,False,292,901807,909835,7,3,14,0.16,2.33,65535
673951,0x3ab80,False,292,901807,909835,7,3,15,0.16,2.25,65535
673951,0x3ab80,False,292,901807,909835,7,3,16,0.21,2.15,65535
673951,0x3ab80,False,292,901807,909835,7,3,0,0.07,2.04,65535
673951,0x3ab80,False,292,901807,909835,7,3,1,0.04,1.78,65535
673951,0x3ab80,False,292,901807,909835,7,3,2,0.19,1.87,65535
673951,0x3ab80,False,292,901807,909835,7,3,3,0.25,2.15,65535
673951,0x3ab80,False,292,901807,909835,7,3,4,0.2,2.2,65535
673951,0x3ab80,False,292,901807,909835,7,3,5,0.14,1.83,65535
673951,0x3ab80,False,292,901807,909835,7,3,6,0.28,1.95,65535
673951,0x3ab80,False,292,901807,909835,7,3,7,0.49,2.34,65535
673951,0x3ab80,False,292,901807,909835,7,3,8,0.23,2.21,65535
673951,0x3ab80,False,292,901807,909835,7,3,9,0.0,1.83,65535
673951,0x3ab80,False,292,901807,909835,7,3,10,0.15,1.78,65535
673951,0x3ab80,False,292,901807,909835,7,3,11,0.25,2.11,65535
673951,0x3ab80,False,292,901807,909835,7,3,12,0.22,1.8900000000000001,65535
673951,0x3ab80,False,292,901807,909835,7,3,13,0.21,1.73,65535
673951,0x3ab80,False,292,901807,909835,7,3,14,0.26,2.2800000000000002,65535
673951,0x3ab80,False,292,901807,909835,7,3,15,0.18,2.33,65535
673951,0x3ab80,False,292,901807,909835,7,3,16,0.18,2.31,65535
769634,0x3abcf,False,285,909835,917825,7,3,0,0.24,1.46,65535
769634,0x3abcf,False,285,909835,917825,7,3,1,0.28,1.51,65535
769634,0x3abcf,False,285,909835,917825,7,3,2,0.24,1.55,65535
769634,0x3abcf,False,285,909835,917825,7,3,3,0.2,1.56,65535
769634,0x3abcf,False,285,909835,917825,7,3,4,0.19,1.57,65535
769634,0x3abcf,False,285,909835,917825,7,3,6,0.17,1.6300000000000001,65535
769634,0x3abcf,False,285,909835,917825,7,3,7,0.17,1.81,65535
769634,0x3abcf,False,285,909835,917825,7,3,8,0.2,1.93,65535
769634,0x3abcf,False,285,909835,917825,7,3,9,0.23,1.94,65535
769634,0x3abcf,False,285,909835,917825,7,3,10,0.29,1.81,65535
769634,0x3abcf,False,285,909835,917825,7,3,11,0.32,1.67,65535
769634,0x3abcf,False,285,909835,917825,7,3,12,0.28,1.47,65535
769634,0x3abcf,False,285,909835,917825,7,3,13,0.12,1.33,65535
769634,0x3abcf,False,285,909835,917825,7,3,14,0.01,1.4000000000000001,65535
769634,0x3abcf,False,285,909835,917825,7,3,15,0.02,1.41,65535
769634,0x3abcf,False,285,909835,917825,7,3,16,0.02,1.37,65535
769634,0x3abcf,False,285,909835,917825,7,3,17,-0.01,1.4000000000000001,65535
769634,0x3abcf,False,285,909835,917825,7,3,0,0.21,2.15,65535
769634,0x3abcf,False,285,909835,917825,7,3,1,0.27,2.0300000000000002,65535
769634,0x3abcf,False,285,909835,917825,7,3,2,0.24,1.97,65535
769634,0x3abcf,False,285,909835,917825,7,3,3,0.21,1.98,65535
769634,0x3abcf,False,285,909835,917825,7,3,4,0.25,2.16,65535
769634,0x3abcf,False,285,909835,917825,7,3,5,0.27,2.43,65535
769634,0x3abcf,False,285,909835,917825,7,3,6,0.23,2.4,65535
769634,0x3abcf,False,285,909835,917825,7,3,8,0.21,2.2,65535
769634,0x3abcf,False,285,909835,917825,7,3,9,0.25,2.31,65535
769634,0x3abcf,False,285,909835,917825,7,3,10,0.27,2.5,65535
769634,0x3abcf,False,285,909835,917825,7,3,11,0.23,2.34,65535
769634,0x3abcf,False,285,909835,917825,7,3,12,0.18,2.25,65535
769634,0x3abcf,False,285,909835,917825,7,3,13,0.14,2.2800000000000002,65535
769634,0x3abcf,False,285,909835,917825,7,3,14,0.22,2.2800000000000002,65535
769634,0x3abcf,False,285,909835,917825,7,3,15,-0.03,2.07,65535
769634,0x3abcf,False,285,909835,917825,7,3,16,-0.24,1.9000000000000001,65535
769634,0x3abcf,False,285,909835,917825,7,3,17,-0.14,1.87,65535
769634,0x3abcf,False,285,909835,917825,7,3,0,0.18,2.31,65535
769634,0x3abcf,False,285,909835,917825,7,3,1,0.23,2.37,65535
769634,0x3abcf,False,285,909835,917825,7,3,2,0.14,2.1,65535
769634,0x3abcf,False,285,909835,917825,7,3,3,0.14,1.9100000000000001,65535
769634,0x3abcf,False,285,909835,917825,7,3,4,0.3,1.95,65535
769634,0x3abcf,False,285,909835,917825,7,3,5,0.34,1.84,65535
769634,0x3abcf,False,285,909835,917825,7,3,6,0.23,1.73,65535
769634,0x3abcf,False,285,909835,917825,7,3,7,0.23,1.94,65535
769634,0x3abcf,False,285,909835,917825,7,3,9,0.26,1.85,65535
769634,0x3abcf,False,285,909835,917825,7,3,10,0.27,1.72,65535
769634,0x3abcf,False,285,909835,917825,7,3,11,0.24,1.98,65535
769634,0x3abcf,False,285,909835,917825,7,3,12,0.22,2.36,65535
769634,0x3abcf,False,285,909835,917825,7,3,13,0.15,2.38,65535
769634,0x3abcf,False,285,909835,917825,7,3,14,0.17,1.97,65535
769634,0x3abcf,False,285,909835,917825,7,3,15,-0.07,2.2,65535
769634,0x3abcf,False,285,909835,917825,7,3,16,-0.36,2.04,65535
769634,0x3abcf,False,285,909835,917825,7,3,17,-0.28,1.6500000000000001,65535
773264,0x3abda,False,292,909835,917825,7,3,0,0.24,1.46,65535
773264,0x3abda,False,292,909835,917825,7,3,1,0.28,1.51,65535
773264,0x3abda,False,292,909835,917825,7,3,2,0.24,1.55,65535
773264,0x3abda,False,292,909835,917825,7,3,3,0.2,1.56,65535
773264,0x3abda,False,292,909835,917825,7,3,4,0.19,1.57,65535
773264,0x3abda,False,292,909835,917825,7,3,6,0.17,1.6300000000000001,65535
773264,0x3abda,False,292,909835,917825,7,3,7,0.17,1.81,65535
773264,0x3abda,False,292,909835,917825,7,3,8,0.2,1.93,65535
773264,0x3abda,False,292,909835,917825,7,3,9,0.23,1.94,65535
773264,0x3abda,False,292,909835,917825,7,3,10,0.29,1.81,65535
773264,0x3abda,False,292,909835,917825,7,3,11,0.32,1.67,65535
773264,0x3abda,False,292,909835,917825,7,3,12,0.28,1.47,65535
773264,0x3abda,False,292,909835,917825,7,3,13,0.12,1.33,65535
773264,0x3abda,False,292,909835,917825,7,3,14,0.01,1.4000000000000001,65535
