logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,曲率情報のレーン数,形状インデックス,方位角[deg],曲率値[1/m]
155594,0x187eb,False,386,0,4394,1,1,6,40.68,-0.0036
155594,0x187eb,False,386,0,4394,1,1,7,41.33,-0.004
155594,0x187eb,False,386,0,4394,1,1,8,42.03,-0.0042
155594,0x187eb,False,386,0,4394,1,1,9,42.77,-0.0043
155594,0x187eb,False,386,0,4394,1,1,10,42.03,-0.0021
155680,0x187f5,False,386,4394,10882,1,1,0,30.240000000000002,-0.0066
155680,0x187f5,False,386,4394,10882,1,1,1,30.61,-0.0064
155680,0x187f5,False,386,4394,10882,1,1,2,31.330000000000002,-0.006
155680,0x187f5,False,386,4394,10882,1,1,3,32.11,-0.0031
155680,0x187f5,False,386,4394,10882,1,1,4,32.45,-0.0011
155680,0x187f5,False,386,4394,10882,1,1,5,32.72,-0.0006
155680,0x187f5,False,386,4394,10882,1,1,6,33.04,-0.0012
155680,0x187f5,False,386,4394,10882,1,1,7,33.660000000000004,-0.0012
155680,0x187f5,False,386,4394,10882,1,1,8,34.35,-0.0015
155680,0x187f5,False,386,4394,10882,1,1,9,35.12,-0.0015
155680,0x187f5,False,386,4394,10882,1,1,10,35.29,-0.0015
155680,0x187f5,False,386,4394,10882,1,1,11,35.88,-0.0015
155680,0x187f5,False,386,4394,10882,1,1,12,36.300000000000004,-0.0015
155920,0x187ff,False,386,10882,19872,1,1,0,279.32,-0.0198
155920,0x187ff,False,386,10882,19872,1,1,1,282.55,-0.0224
155920,0x187ff,False,386,10882,19872,1,1,2,283.83,-0.0224
155920,0x187ff,False,386,10882,19872,1,1,3,285.11,-0.0224
155920,0x187ff,False,386,10882,19872,1,1,4,286.39,-0.0224
155920,0x187ff,False,386,10882,19872,1,1,5,287.68,-0.0224
155920,0x187ff,False,386,10882,19872,1,1,6,288.96,-0.0224
155920,0x187ff,False,386,10882,19872,1,1,7,290.24,-0.0224
155920,0x187ff,False,386,10882,19872,1,1,8,291.52,-0.0225
155920,0x187ff,False,386,10882,19872,1,1,9,292.81,-0.0226
155920,0x187ff,False,386,10882,19872,1,1,10,294.12,-0.0229
155920,0x187ff,False,386,10882,19872,1,1,11,295.44,-0.0232
155920,0x187ff,False,386,10882,19872,1,1,12,296.77,-0.0233
155920,0x187ff,False,386,10882,19872,1,1,13,298.11,-0.0233
155920,0x187ff,False,386,10882,19872,1,1,14,299.46,-0.0238
155920,0x187ff,False,386,10882,19872,1,1,15,300.84000000000003,-0.0245
155920,0x187ff,False,386,10882,19872,1,1,16,302.26,-0.0247
155920,0x187ff,False,386,10882,19872,1,1,17,303.67,-0.0247
155920,0x187ff,False,386,10882,19872,1,1,18,305.09000000000003,-0.0246
155920,0x187ff,False,386,10882,19872,1,1,19,306.5,-0.0246
155920,0x187ff,False,386,10882,19872,1,1,20,307.91,-0.0246
155920,0x187ff,False,386,10882,19872,1,1,21,309.33,-0.0246
155920,0x187ff,False,386,10882,19872,1,1,22,310.74,-0.0246
155920,0x187ff,False,386,10882,19872,1,1,23,312.15000000000003,-0.0245
155920,0x187ff,False,386,10882,19872,1,1,24,313.55,-0.0243
155920,0x187ff,False,386,10882,19872,1,1,25,314.93,-0.024
155920,0x187ff,False,386,10882,19872,1,1,26,316.3,-0.0238
155920,0x187ff,False,386,10882,19872,1,1,27,317.66,-0.0234
155920,0x187ff,False,386,10882,19872,1,1,28,318.98,-0.0227
155920,0x187ff,False,386,10882,19872,1,1,29,320.27,-0.0223
155920,0x187ff,False,386,10882,19872,1,1,30,321.54,-0.022
155920,0x187ff,False,386,10882,19872,1,1,31,322.79,-0.0217
155920,0x187ff,False,386,10882,19872,1,1,32,324.03000000000003,-0.0214
155920,0x187ff,False,386,10882,19872,1,1,33,325.25,-0.0213
155920,0x187ff,False,386,10882,19872,1,1,34,326.48,-0.0213
155920,0x187ff,False,386,10882,19872,1,1,35,327.7,-0.0213
155920,0x187ff,False,386,10882,19872,1,1,36,328.92,-0.0213
155920,0x187ff,False,386,10882,19872,1,1,37,330.14,-0.0213
155920,0x187ff,False,386,10882,19872,1,1,38,331.36,-0.0213
155920,0x187ff,False,386,10882,19872,1,1,39,332.58,-0.0213
155920,0x187ff,False,386,10882,19872,1,1,40,333.81,-0.0213
155920,0x187ff,False,386,10882,19872,1,1,41,335.03000000000003,-0.0214
155920,0x187ff,False,386,10882,19872,1,1,42,336.26,-0.0215
155920,0x187ff,False,386,10882,19872,1,1,43,337.51,-0.0218
155920,0x187ff,False,386,10882,19872,1,1,44,338.76,-0.022
155920,0x187ff,False,386,10882,19872,1,1,45,340.03000000000003,-0.022
155920,0x187ff,False,386,10882,19872,1,1,46,341.29,-0.0221
155920,0x187ff,False,386,10882,19872,1,1,47,342.56,-0.0222
155920,0x187ff,False,386,10882,19872,1,1,48,343.84000000000003,-0.0224
155920,0x187ff,False,386,10882,19872,1,1,49,345.13,-0.0227
155920,0x187ff,False,386,10882,19872,1,1,50,346.44,-0.023
155920,0x187ff,False,386,10882,19872,1,1,51,347.77,-0.0232
155920,0x187ff,False,386,10882,19872,1,1,52,349.1,-0.0232
155920,0x187ff,False,386,10882,19872,1,1,53,350.43,-0.0233
155920,0x187ff,False,386,10882,19872,1,1,54,351.78000000000003,-0.0235
155920,0x187ff,False,386,10882,19872,1,1,55,353.14,-0.0238
155920,0x187ff,False,386,10882,19872,1,1,56,354.51,-0.0241
155920,0x187ff,False,386,10882,19872,1,1,57,355.90000000000003,-0.0245
155920,0x187ff,False,386,10882,19872,1,1,58,357.33,-0.025
155920,0x187ff,False,386,10882,19872,1,1,59,358.77,-0.0253
155920,0x187ff,False,386,10882,19872,1,1,60,0.23,-0.0253
155920,0x187ff,False,386,10882,19872,1,1,61,1.68,-0.0253
155920,0x187ff,False,386,10882,19872,1,1,62,3.13,-0.0253
155920,0x187ff,False,386,10882,19872,1,1,63,4.58,-0.0252
155920,0x187ff,False,386,10882,19872,1,1,64,6.0200000000000005,-0.0249
155920,0x187ff,False,386,10882,19872,1,1,65,7.44,-0.0244
155920,0x187ff,False,386,10882,19872,1,1,66,8.82,-0.0239
155920,0x187ff,False,386,10882,19872,1,1,67,10.18,-0.0235
155920,0x187ff,False,386,10882,19872,1,1,68,11.53,-0.0233
155920,0x187ff,False,386,10882,19872,1,1,69,12.86,-0.0233
155920,0x187ff,False,386,10882,19872,1,1,70,14.200000000000001,-0.0232
155920,0x187ff,False,386,10882,19872,1,1,71,15.530000000000001,-0.0232
155920,0x187ff,False,386,10882,19872,1,1,72,16.87,-0.0232
155920,0x187ff,False,386,10882,19872,1,1,73,18.19,-0.0231
155920,0x187ff,False,386,10882,19872,1,1,74,19.52,-0.0231
155920,0x187ff,False,386,10882,19872,1,1,75,20.85,-0.0231
155920,0x187ff,False,386,10882,19872,1,1,76,22.16,-0.0226
155920,0x187ff,False,386,10882,19872,1,1,77,23.42,-0.021
155920,0x187ff,False,386,10882,19872,1,1,78,24.54,-0.0179
155920,0x187ff,False,386,10882,19872,1,1,79,25.47,-0.0143
155920,0x187ff,False,386,10882,19872,1,1,80,27.25,-0.0081
155920,0x187ff,False,386,10882,19872,1,1,81,28.59,-0.0075
155920,0x187ff,False,386,10882,19872,1,1,82,29.85,-0.007
155920,0x187ff,False,386,10882,19872,1,1,83,30.240000000000002,-0.0066
156133,0x18809,False,386,19872,31048,1,1,0,135.78,-0.0164
156133,0x18809,False,386,19872,31048,1,1,1,138.45000000000002,-0.015
156133,0x18809,False,386,19872,31048,1,1,2,141.03,-0.0156
156133,0x18809,False,386,19872,31048,1,1,3,144.22,-0.021
156133,0x18809,False,386,19872,31048,1,1,4,145.45000000000002,-0.0217
156133,0x18809,False,386,19872,31048,1,1,5,146.71,-0.0223
156133,0x18809,False,386,19872,31048,1,1,6,148.0,-0.0228
156133,0x18809,False,386,19872,31048,1,1,7,149.33,-0.0235
156133,0x18809,False,386,19872,31048,1,1,8,150.71,-0.0248
156133,0x18809,False,386,19872,31048,1,1,9,152.17000000000002,-0.0261
156133,0x18809,False,386,19872,31048,1,1,10,153.68,-0.0267
156133,0x18809,False,386,19872,31048,1,1,11,155.22,-0.0267
156133,0x18809,False,386,19872,31048,1,1,12,156.74,-0.0263
156133,0x18809,False,386,19872,31048,1,1,13,158.24,-0.026
156133,0x18809,False,386,19872,31048,1,1,14,159.72,-0.0256
156133,0x18809,False,386,19872,31048,1,1,15,161.17000000000002,-0.0252
156133,0x18809,False,386,19872,31048,1,1,16,162.61,-0.0247
156133,0x18809,False,386,19872,31048,1,1,17,164.0,-0.024
156133,0x18809,False,386,19872,31048,1,1,18,165.35,-0.0231
156133,0x18809,False,386,19872,31048,1,1,19,166.65,-0.0224
156133,0x18809,False,386,19872,31048,1,1,20,167.92000000000002,-0.0221
156133,0x18809,False,386,19872,31048,1,1,21,169.18,-0.0221
156133,0x18809,False,386,19872,31048,1,1,22,170.45000000000002,-0.0221
156133,0x18809,False,386,19872,31048,1,1,23,171.71,-0.0221
156133,0x18809,False,386,19872,31048,1,1,24,172.98,-0.0221
156133,0x18809,False,386,19872,31048,1,1,25,174.25,-0.0221
156133,0x18809,False,386,19872,31048,1,1,26,175.51,-0.0222
156133,0x18809,False,386,19872,31048,1,1,27,176.8,-0.0225
156133,0x18809,False,386,19872,31048,1,1,28,178.1,-0.0229
156133,0x18809,False,386,19872,31048,1,1,29,179.42000000000002,-0.0232
156133,0x18809,False,386,19872,31048,1,1,30,180.75,-0.0233
156133,0x18809,False,386,19872,31048,1,1,31,182.09,-0.0234
156133,0x18809,False,386,19872,31048,1,1,32,183.43,-0.0234
156133,0x18809,False,386,19872,31048,1,1,33,184.78,-0.0234
156133,0x18809,False,386,19872,31048,1,1,34,186.12,-0.0233
156133,0x18809,False,386,19872,31048,1,1,35,187.45000000000002,-0.0231
156133,0x18809,False,386,19872,31048,1,1,36,188.77,-0.023
156133,0x18809,False,386,19872,31048,1,1,37,190.08,-0.0229
156133,0x18809,False,386,19872,31048,1,1,38,191.39000000000001,-0.0228
156133,0x18809,False,386,19872,31048,1,1,39,192.70000000000002,-0.0227
156133,0x18809,False,386,19872,31048,1,1,40,194.0,-0.0227
156133,0x18809,False,386,19872,31048,1,1,41,195.3,-0.0227
156133,0x18809,False,386,19872,31048,1,1,42,196.6,-0.0227
156133,0x18809,False,386,19872,31048,1,1,43,197.9,-0.0227
156133,0x18809,False,386,19872,31048,1,1,44,199.20000000000002,-0.0226
156133,0x18809,False,386,19872,31048,1,1,45,200.49,-0.0226
156133,0x18809,False,386,19872,31048,1,1,46,201.78,-0.0225
156133,0x18809,False,386,19872,31048,1,1,47,203.07,-0.0225
156133,0x18809,False,386,19872,31048,1,1,48,204.36,-0.0224
156133,0x18809,False,386,19872,31048,1,1,49,205.64000000000001,-0.022
156133,0x18809,False,386,19872,31048,1,1,50,206.87,-0.021
156133,0x18809,False,386,19872,31048,1,1,51,208.04,-0.0196
156133,0x18809,False,386,19872,31048,1,1,52,209.12,-0.0183
156133,0x18809,False,386,19872,31048,1,1,53,212.26,-0.0197
156133,0x18809,False,386,19872,31048,1,1,54,214.79,-0.0242
156133,0x18809,False,386,19872,31048,1,1,55,216.21,-0.0251
156133,0x18809,False,386,19872,31048,1,1,56,217.65,-0.0252
156133,0x18809,False,386,19872,31048,1,1,57,219.09,-0.0253
156133,0x18809,False,386,19872,31048,1,1,58,220.54,-0.0253
156133,0x18809,False,386,19872,31048,1,1,59,221.99,-0.0252
156133,0x18809,False,386,19872,31048,1,1,60,223.43,-0.0252
156133,0x18809,False,386,19872,31048,1,1,61,224.88,-0.0252
156133,0x18809,False,386,19872,31048,1,1,62,226.32,-0.0251
156133,0x18809,False,386,19872,31048,1,1,63,227.76,-0.0251
156133,0x18809,False,386,19872,31048,1,1,64,229.19,-0.0251
156133,0x18809,False,386,19872,31048,1,1,65,230.63,-0.0251
156133,0x18809,False,386,19872,31048,1,1,66,232.06,-0.0249
156133,0x18809,False,386,19872,31048,1,1,67,233.47,-0.0242
156133,0x18809,False,386,19872,31048,1,1,68,234.83,-0.0234
156133,0x18809,False,386,19872,31048,1,1,69,236.16,-0.0229
156133,0x18809,False,386,19872,31048,1,1,70,237.46,-0.0226
156133,0x18809,False,386,19872,31048,1,1,71,238.75,-0.0225
156133,0x18809,False,386,19872,31048,1,1,72,240.04,-0.0225
156133,0x18809,False,386,19872,31048,1,1,73,241.33,-0.0225
156133,0x18809,False,386,19872,31048,1,1,74,242.62,-0.0225
156133,0x18809,False,386,19872,31048,1,1,75,243.91,-0.0226
156133,0x18809,False,386,19872,31048,1,1,76,245.21,-0.0229
156133,0x18809,False,386,19872,31048,1,1,77,246.54,-0.0233
156133,0x18809,False,386,19872,31048,1,1,78,247.88,-0.0236
156133,0x18809,False,386,19872,31048,1,1,79,249.24,-0.0236
156133,0x18809,False,386,19872,31048,1,1,80,250.59,-0.0236
156133,0x18809,False,386,19872,31048,1,1,81,251.94,-0.0236
156133,0x18809,False,386,19872,31048,1,1,82,253.29,-0.0236
156133,0x18809,False,386,19872,31048,1,1,83,254.64000000000001,-0.0235
156133,0x18809,False,386,19872,31048,1,1,84,255.99,-0.0235
156133,0x18809,False,386,19872,31048,1,1,85,257.34000000000003,-0.0235
156133,0x18809,False,386,19872,31048,1,1,86,258.68,-0.0235
156133,0x18809,False,386,19872,31048,1,1,87,260.03000000000003,-0.0234
156133,0x18809,False,386,19872,31048,1,1,88,261.37,-0.0233
156133,0x18809,False,386,19872,31048,1,1,89,262.7,-0.0232
156133,0x18809,False,386,19872,31048,1,1,90,264.03000000000003,-0.0232
156133,0x18809,False,386,19872,31048,1,1,91,265.36,-0.0229
156133,0x18809,False,386,19872,31048,1,1,92,266.65,-0.0221
156133,0x18809,False,386,19872,31048,1,1,93,267.89,-0.0211
156133,0x18809,False,386,19872,31048,1,1,94,269.07,-0.0202
156133,0x18809,False,386,19872,31048,1,1,95,270.21,-0.0195
156133,0x18809,False,386,19872,31048,1,1,96,271.3,-0.0188
156133,0x18809,False,386,19872,31048,1,1,97,274.41,-0.0175
156133,0x18809,False,386,19872,31048,1,1,98,276.39,-0.0172
156133,0x18809,False,386,19872,31048,1,1,99,277.37,-0.0172
156133,0x18809,False,386,19872,31048,1,1,100,279.32,-0.0198
156141,0x18813,False,386,31048,31747,1,1,0,128.02,-0.0232
156141,0x18813,False,386,31048,31747,1,1,1,129.31,-0.0217
156141,0x18813,False,386,31048,31747,1,1,2,130.51,-0.0204
156141,0x18813,False,386,31048,31747,1,1,3,131.66,-0.0195
156141,0x18813,False,386,31048,31747,1,1,4,132.75,-0.0188
156141,0x18813,False,386,31048,31747,1,1,5,135.78,-0.0164
156151,0x1881d,False,386,31747,32148,1,1,0,122.0,-0.0288
156151,0x1881d,False,386,31747,32148,1,1,1,123.62,-0.0277
156151,0x1881d,False,386,31747,32148,1,1,2,125.17,-0.0264
156151,0x1881d,False,386,31747,32148,1,1,3,126.64,-0.0249
156151,0x1881d,False,386,31747,32148,1,1,4,128.02,-0.0232
156274,0x18827,False,386,32148,33744,1,1,0,94.94,-0.0278
156274,0x18827,False,386,32148,33744,1,1,1,96.54,-0.0278
156274,0x18827,False,386,32148,33744,1,1,2,98.13,-0.0279
156274,0x18827,False,386,32148,33744,1,1,3,99.74000000000001,-0.0282
156274,0x18827,False,386,32148,33744,1,1,4,101.36,-0.0285
156274,0x18827,False,386,32148,33744,1,1,5,103.0,-0.0286
156274,0x18827,False,386,32148,33744,1,1,6,104.64,-0.0287
156274,0x18827,False,386,32148,33744,1,1,7,106.3,-0.0292
156274,0x18827,False,386,32148,33744,1,1,8,107.99000000000001,-0.0298
156274,0x18827,False,386,32148,33744,1,1,9,109.73,-0.0306
156274,0x18827,False,386,32148,33744,1,1,10,111.5,-0.0313
156274,0x18827,False,386,32148,33744,1,1,11,113.31,-0.0316
156274,0x18827,False,386,32148,33744,1,1,12,115.11,-0.0311
156274,0x18827,False,386,32148,33744,1,1,13,116.87,-0.0303
156274,0x18827,False,386,32148,33744,1,1,14,118.61,-0.03
156274,0x18827,False,386,32148,33744,1,1,15,120.32000000000001,-0.0296
156274,0x18827,False,386,32148,33744,1,1,16,122.0,-0.0288
158109,0x18858,False,362,1158951,1170570,31,5,0,41.35,-0.0012
158109,0x18858,False,362,1158951,1170570,31,5,1,41.78,-0.0012
158109,0x18858,False,362,1158951,1170570,31,5,2,42.18,-0.0011
158109,0x18858,False,362,1158951,1170570,31,5,3,42.45,-0.0008
158109,0x18858,False,362,1158951,1170570,31,5,4,42.59,-0.0008
158109,0x18858,False,362,1158951,1170570,31,5,5,42.87,-0.0008
158109,0x18858,False,362,1158951,1170570,31,5,6,43.15,-0.0009
158109,0x18858,False,362,1158951,1170570,31,5,7,43.72,-0.0012
158109,0x18858,False,362,1158951,1170570,31,5,8,44.34,-0.0012
158109,0x18858,False,362,1158951,1170570,31,5,9,44.96,-0.0012
158109,0x18858,False,362,1158951,1170570,31,5,10,45.57,-0.0012
158109,0x18858,False,362,1158951,1170570,31,5,11,46.19,-0.0012
158109,0x18858,False,362,1158951,1170570,31,5,12,46.26,-0.0012
158109,0x18858,False,362,1158951,1170570,31,5,13,46.67,-0.0012
158109,0x18858,False,362,1158951,1170570,31,5,14,47.09,-0.0012
158109,0x18858,False,362,1158951,1170570,31,5,15,47.51,-0.0012
158109,0x18858,False,362,1158951,1170570,31,5,16,48.03,-0.0008
158109,0x18858,False,362,1158951,1170570,31,5,17,48.44,-0.0008
158109,0x18858,False,362,1158951,1170570,31,5,18,48.54,-0.0009
158109,0x18858,False,362,1158951,1170570,31,5,0,41.410000000000004,-0.001
158109,0x18858,False,362,1158951,1170570,31,5,1,41.800000000000004,-0.0008
158109,0x18858,False,362,1158951,1170570,31,5,2,42.09,-0.0008
158109,0x18858,False,362,1158951,1170570,31,5,3,42.33,-0.0008
158109,0x18858,False,362,1158951,1170570,31,5,4,42.480000000000004,-0.0008
158109,0x18858,False,362,1158951,1170570,31,5,5,42.78,-0.001
158109,0x18858,False,362,1158951,1170570,31,5,6,43.17,-0.0013
158109,0x18858,False,362,1158951,1170570,31,5,7,43.84,-0.0013
158109,0x18858,False,362,1158951,1170570,31,5,8,44.480000000000004,-0.0011
158109,0x18858,False,362,1158951,1170570,31,5,9,45.01,-0.001
158109,0x18858,False,362,1158951,1170570,31,5,10,45.51,-0.001
158109,0x18858,False,362,1158951,1170570,31,5,11,46.09,-0.0013
158109,0x18858,False,362,1158951,1170570,31,5,12,46.160000000000004,-0.0013
158109,0x18858,False,362,1158951,1170570,31,5,13,46.61,-0.0013
158109,0x18858,False,362,1158951,1170570,31,5,14,47.050000000000004,-0.0013
158109,0x18858,False,362,1158951,1170570,31,5,15,47.46,-0.0011
158109,0x18858,False,362,1158951,1170570,31,5,16,48.01,-0.0011
158109,0x18858,False,362,1158951,1170570,31,5,17,48.56,-0.0011
158109,0x18858,False,362,1158951,1170570,31,5,18,48.68,-0.0011
158109,0x18858,False,362,1158951,1170570,31,5,0,41.45,-0.0009
158109,0x18858,False,362,1158951,1170570,31,5,1,41.84,-0.0006
158109,0x18858,False,362,1158951,1170570,31,5,2,42.050000000000004,-0.0006
158109,0x18858,False,362,1158951,1170570,31,5,3,42.25,-0.0008
158109,0x18858,False,362,1158951,1170570,31,5,4,42.4,-0.0009
158109,0x18858,False,362,1158951,1170570,31,5,5,42.76,-0.0011
158109,0x18858,False,362,1158951,1170570,31,5,6,43.17,-0.0013
158109,0x18858,False,362,1158951,1170570,31,5,7,43.83,-0.0013
158109,0x18858,False,362,1158951,1170570,31,5,8,44.480000000000004,-0.0012
158109,0x18858,False,362,1158951,1170570,31,5,9,45.04,-0.0009
158109,0x18858,False,362,1158951,1170570,31,5,10,45.480000000000004,-0.0009
158109,0x18858,False,362,1158951,1170570,31,5,11,46.050000000000004,-0.0015
158109,0x18858,False,362,1158951,1170570,31,5,12,46.14,-0.0015
158109,0x18858,False,362,1158951,1170570,31,5,13,46.660000000000004,-0.0015
158109,0x18858,False,362,1158951,1170570,31,5,14,47.19,-0.0015
158109,0x18858,False,362,1158951,1170570,31,5,15,47.62,-0.001
158109,0x18858,False,362,1158951,1170570,31,5,16,48.01,-0.0006
158109,0x18858,False,362,1158951,1170570,31,5,17,48.33,-0.0006
158109,0x18858,False,362,1158951,1170570,31,5,18,48.410000000000004,-0.0008
158109,0x18858,False,362,1158951,1170570,31,5,0,42.74,-0.0005
158109,0x18858,False,362,1158951,1170570,31,5,1,42.09,0.0017
158109,0x18858,False,362,1158951,1170570,31,5,2,41.67,0.0004
158109,0x18858,False,362,1158951,1170570,31,5,3,41.84,-0.0014
158109,0x18858,False,362,1158951,1170570,31,5,4,42.12,-0.0017
158109,0x18858,False,362,1158951,1170570,31,5,5,42.72,-0.0017
158109,0x18858,False,362,1158951,1170570,31,5,6,43.24,-0.0011
158109,0x18858,False,362,1158951,1170570,31,5,7,43.75,-0.001
158109,0x18858,False,362,1158951,1170570,31,5,8,44.38,-0.0014
158109,0x18858,False,362,1158951,1170570,31,5,9,45.04,-0.001
158109,0x18858,False,362,1158951,1170570,31,5,10,45.4,-0.0006
158109,0x18858,False,362,1158951,1170570,31,5,11,45.93,-0.0018
158109,0x18858,False,362,1158951,1170570,31,5,12,46.04,-0.0019
158109,0x18858,False,362,1158951,1170570,31,5,13,46.69,-0.0019
158109,0x18858,False,362,1158951,1170570,31,5,14,47.33,-0.0017
158109,0x18858,False,362,1158951,1170570,31,5,15,47.77,-0.0009
158109,0x18858,False,362,1158951,1170570,31,5,16,48.050000000000004,-0.0004
158109,0x18858,False,362,1158951,1170570,31,5,17,48.230000000000004,-0.0004
158109,0x18858,False,362,1158951,1170570,31,5,18,48.28,-0.0005
158109,0x18858,False,362,1158951,1170570,31,5,0,42.03,-0.0021
158109,0x18858,False,362,1158951,1170570,31,5,1,40.76,0.0002
158109,0x18858,False,362,1158951,1170570,31,5,2,40.71,0.0001
158109,0x18858,False,362,1158951,1170570,31,5,3,40.730000000000004,-0.0002
158109,0x18858,False,362,1158951,1170570,31,5,4,40.78,-0.0003
158109,0x18858,False,362,1158951,1170570,31,5,5,40.96,-0.0008
158109,0x18858,False,362,1158951,1170570,31,5,6,41.31,-0.0013
158109,0x18858,False,362,1158951,1170570,31,5,7,42.06,-0.0015
158109,0x18858,False,362,1158951,1170570,31,5,8,42.82,-0.0014
158109,0x18858,False,362,1158951,1170570,31,5,9,43.43,-0.0009
158109,0x18858,False,362,1158951,1170570,31,5,10,43.81,-0.0007
158109,0x18858,False,362,1158951,1170570,31,5,11,44.2,-0.0009
158109,0x18858,False,362,1158951,1170570,31,5,12,44.26,-0.001
158109,0x18858,False,362,1158951,1170570,31,5,13,44.67,-0.0014
158109,0x18858,False,362,1158951,1170570,31,5,14,45.15,-0.0014
158109,0x18858,False,362,1158951,1170570,31,5,15,45.63,-0.0014
158109,0x18858,False,362,1158951,1170570,31,5,16,46.32,-0.0012
158109,0x18858,False,362,1158951,1170570,31,5,17,46.92,-0.0012
158109,0x18858,False,362,1158951,1170570,31,5,18,47.06,-0.0012
158125,0x18862,False,387,0,4394,1,1,0,36.300000000000004,-0.0015
158125,0x18862,False,387,0,4394,1,1,1,36.84,-0.0017
158125,0x18862,False,387,0,4394,1,1,2,37.52,-0.0023
158125,0x18862,False,387,0,4394,1,1,3,38.36,-0.0026
158125,0x18862,False,387,0,4394,1,1,4,39.28,-0.0028
158125,0x18862,False,387,0,4394,1,1,5,40.29,-0.0032
158125,0x18862,False,387,0,4394,1,1,6,40.68,-0.0036
158125,0x18862,False,387,0,4394,1,1,7,41.33,-0.004
158125,0x18862,False,387,0,4394,1,1,8,42.03,-0.0042
158125,0x18862,False,387,0,4394,1,1,9,42.77,-0.0043
158125,0x18862,False,387,0,4394,1,1,10,42.03,-0.0021
158240,0x1886c,False,387,4394,10882,1,1,0,30.240000000000002,-0.0066
158240,0x1886c,False,387,4394,10882,1,1,1,30.61,-0.0064
158240,0x1886c,False,387,4394,10882,1,1,2,31.330000000000002,-0.006
158240,0x1886c,False,387,4394,10882,1,1,3,32.11,-0.0031
158240,0x1886c,False,387,4394,10882,1,1,4,32.45,-0.0011
158240,0x1886c,False,387,4394,10882,1,1,5,32.72,-0.0006
158240,0x1886c,False,387,4394,10882,1,1,6,33.04,-0.0012
158240,0x1886c,False,387,4394,10882,1,1,7,33.660000000000004,-0.0012
158240,0x1886c,False,387,4394,10882,1,1,8,34.35,-0.0015
158240,0x1886c,False,387,4394,10882,1,1,9,35.12,-0.0015
158240,0x1886c,False,387,4394,10882,1,1,10,35.29,-0.0015
158240,0x1886c,False,387,4394,10882,1,1,11,35.88,-0.0015
158240,0x1886c,False,387,4394,10882,1,1,12,36.300000000000004,-0.0015
158333,0x18876,False,387,10882,19872,1,1,0,279.32,-0.0198
158333,0x18876,False,387,10882,19872,1,1,1,282.55,-0.0224
158333,0x18876,False,387,10882,19872,1,1,2,283.83,-0.0224
158333,0x18876,False,387,10882,19872,1,1,3,285.11,-0.0224
158333,0x18876,False,387,10882,19872,1,1,4,286.39,-0.0224
158333,0x18876,False,387,10882,19872,1,1,5,287.68,-0.0224
158333,0x18876,False,387,10882,19872,1,1,6,288.96,-0.0224
158333,0x18876,False,387,10882,19872,1,1,7,290.24,-0.0224
158333,0x18876,False,387,10882,19872,1,1,8,291.52,-0.0225
158333,0x18876,False,387,10882,19872,1,1,9,292.81,-0.0226
158333,0x18876,False,387,10882,19872,1,1,10,294.12,-0.0229
158333,0x18876,False,387,10882,19872,1,1,11,295.44,-0.0232
158333,0x18876,False,387,10882,19872,1,1,12,296.77,-0.0233
158333,0x18876,False,387,10882,19872,1,1,13,298.11,-0.0233
158333,0x18876,False,387,10882,19872,1,1,14,299.46,-0.0238
158333,0x18876,False,387,10882,19872,1,1,15,300.84000000000003,-0.0245
158333,0x18876,False,387,10882,19872,1,1,16,302.26,-0.0247
158333,0x18876,False,387,10882,19872,1,1,17,303.67,-0.0247
158333,0x18876,False,387,10882,19872,1,1,18,305.09000000000003,-0.0246
158333,0x18876,False,387,10882,19872,1,1,19,306.5,-0.0246
158333,0x18876,False,387,10882,19872,1,1,20,307.91,-0.0246
158333,0x18876,False,387,10882,19872,1,1,21,309.33,-0.0246
158333,0x18876,False,387,10882,19872,1,1,22,310.74,-0.0246
158333,0x18876,False,387,10882,19872,1,1,23,312.15000000000003,-0.0245
158333,0x18876,False,387,10882,19872,1,1,24,313.55,-0.0243
158333,0x18876,False,387,10882,19872,1,1,25,314.93,-0.024
158333,0x18876,False,387,10882,19872,1,1,26,316.3,-0.0238
158333,0x18876,False,387,10882,19872,1,1,27,317.66,-0.0234
158333,0x18876,False,387,10882,19872,1,1,28,318.98,-0.0227
158333,0x18876,False,387,10882,19872,1,1,29,320.27,-0.0223
158333,0x18876,False,387,10882,19872,1,1,30,321.54,-0.022
158333,0x18876,False,387,10882,19872,1,1,31,322.79,-0.0217
158333,0x18876,False,387,10882,19872,1,1,32,324.03000000000003,-0.0214
158333,0x18876,False,387,10882,19872,1,1,33,325.25,-0.0213
158333,0x18876,False,387,10882,19872,1,1,34,326.48,-0.0213
158333,0x18876,False,387,10882,19872,1,1,35,327.7,-0.0213
158333,0x18876,False,387,10882,19872,1,1,36,328.92,-0.0213
158333,0x18876,False,387,10882,19872,1,1,37,330.14,-0.0213
158333,0x18876,False,387,10882,19872,1,1,38,331.36,-0.0213
158333,0x18876,False,387,10882,19872,1,1,39,332.58,-0.0213
158333,0x18876,False,387,10882,19872,1,1,40,333.81,-0.0213
158333,0x18876,False,387,10882,19872,1,1,41,335.03000000000003,-0.0214
158333,0x18876,False,387,10882,19872,1,1,42,336.26,-0.0215
158333,0x18876,False,387,10882,19872,1,1,43,337.51,-0.0218
