logTime,Instance ID,Is Retransmission,Path Id,Offset[cm],End Offset[cm],Lane Number,Lane Line形状情報数,Lane Line ID,形状要素点数,緯度[deg],経度[deg],高さ[m]
158109,0x18854,False,362,1158951,1170570,31,7,8590795554,19,34.11598231506441,-117.97669348259845,93.054
158109,0x18854,False,362,1158951,1170570,31,7,8590795554,19,34.116040485472425,-117.97662433189727,93.315
158109,0x18854,False,362,1158951,1170570,31,7,8590795554,19,34.11609806914723,-117.97655459446287,93.572
158109,0x18854,False,362,1158951,1170570,31,7,8590795554,19,34.11615514990784,-117.97648427029524,93.816
158109,0x18854,False,362,1158951,1170570,31,7,8590795554,19,34.11616143633522,-117.9764764751253,93.844
158109,0x18854,False,362,1158951,1170570,31,7,8590795554,19,34.116199154899505,-117.97642903355333,94.012
158109,0x18854,False,362,1158951,1170570,31,7,8590795554,19,34.116236454368625,-117.9763811728862,94.188
158109,0x18854,False,362,1158951,1170570,31,7,8590795554,19,34.11627358619968,-117.97633297694296,94.36
158109,0x18854,False,362,1158951,1170570,31,7,8590795554,19,34.11632865530353,-117.97626005438535,94.596
158109,0x18854,False,362,1158951,1170570,31,7,8590795554,19,34.11638305385513,-117.97618662891355,94.835
158109,0x18854,False,362,1158951,1170570,31,7,8590795554,19,34.116395039976666,-117.97617020038334,94.892
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.11562734146501,-117.9770351289718,91.48
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.115667993695396,-117.9769915430753,91.659
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.11570856210676,-117.9769477057217,91.829
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.115742173538486,-117.97691116062387,91.966
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.115762206287066,-117.97688920003755,92.047
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.11580227178424,-117.97684511122687,92.208
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.11584208582431,-117.97680068714004,92.37
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.115901178241685,-117.97673312900046,92.63
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.115959600106805,-117.97666473267057,92.904
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.116017519057735,-117.97659566578842,93.166
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.11607485127544,-117.9765261798111,93.414
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.11613159675992,-117.97645593946251,93.659
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.11613788318731,-117.97644814429256,93.686
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.11617535029449,-117.97640087035866,93.854
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.11621248212555,-117.97635326114865,94.027
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.11624944631854,-117.97630523284346,94.201
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.11630434778433,-117.97623281320004,94.459
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.11635857869786,-117.97615989064242,94.704
158109,0x18854,False,362,1158951,1170570,31,7,12885762850,19,34.1163705648194,-117.97614354593124,94.756
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.11560579997385,-117.97700436738715,91.35
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.11564620074714,-117.97696094912872,91.498
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.11568651770141,-117.97691744705125,91.674
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.115720045314106,-117.97688106959147,91.827
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.11574007806269,-117.9768591928242,91.918
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.115779892102765,-117.97681518783253,92.088
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.11581953850477,-117.9767707637457,92.245
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.11587846328408,-117.97670370852032,92.492
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.1159368851492,-117.97663589892365,92.759
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.11599455264304,-117.97656725113666,93.012
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.11605171722268,-117.97649793279741,93.256
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.1161085465262,-117.97642827918204,93.511
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.11611483295358,-117.9764204840121,93.54
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.11615221624173,-117.97637346153529,93.717
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.11618909661569,-117.97632593614429,93.895
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.116225557894495,-117.9762779078391,94.07
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.11627987262706,-117.97620557201472,94.317
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.11633393590253,-117.97613298473324,94.551
158109,0x18854,False,362,1158951,1170570,31,7,17180730146,19,34.1163460058431,-117.97611680766012,94.602
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.11558358793044,-117.9769725161551,91.22
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.115622815237295,-117.97692817588731,91.373
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.11566296455349,-117.976885092905,91.538
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.11569665980425,-117.97684946981651,91.682
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.11571694400993,-117.97682792832535,91.77
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.1157570095071,-117.97678442624789,91.947
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.11579640445201,-117.97674016979913,92.124
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.115854993955196,-117.97667319839277,92.384
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.11591316436322,-117.97660580789126,92.635
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.11597058039996,-117.9765374953804,92.883
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.11602757734154,-117.97646842849824,93.128
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.116084239006994,-117.97639902633996,93.373
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.11609044161534,-117.97639131498904,93.401
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.11612774108446,-117.9763444601503,93.568
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.11616437000133,-117.97629718621641,93.739
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.11620074746111,-117.97624949318735,93.912
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.11625481073657,-117.97617757645813,94.17
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.116308622554946,-117.97610532445277,94.426
158109,0x18854,False,362,1158951,1170570,31,7,25770664738,19,34.11632060867649,-117.97608914737964,94.483
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.11558358793044,-117.9769725161551,91.22
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.115624323979866,-117.9769302713631,91.376
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.115665060029286,-117.9768880265711,91.546
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.11569909055617,-117.97685273875875,91.693
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.115719542399916,-117.97683153254371,91.782
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.11576036226837,-117.97678903629463,91.956
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.115801098317796,-117.97674628858844,92.126
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.11586153183968,-117.97668166411498,92.382
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.11592121099027,-117.9766159499941,92.646
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.115980135769576,-117.97654931386387,92.919
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.11603872527276,-117.97648200718139,93.19
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.11609689568078,-117.97641428140375,93.449
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.116103349746226,-117.97640673769088,93.477
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.1161418226818,-117.97636122395666,93.646
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.116179960341235,-117.97631520730823,93.818
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.116217678905514,-117.97626893920271,93.991
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.11627383765678,-117.97619878267315,94.255
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.11632940967482,-117.97612795559134,94.52
158109,0x18854,False,362,1158951,1170570,31,7,21475697442,19,34.11634173107248,-117.97611219761338,94.579
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.115557520211574,-117.97693521668597,91.1
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.11559792098487,-117.9768933071701,91.276
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.115638405577194,-117.97685148147328,91.437
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.115672352285046,-117.97681636129897,91.568
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.11569280412879,-117.97679523890298,91.647
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.11573354017821,-117.97675299411098,91.812
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.115774024770545,-117.97671049786189,91.986
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.11583420683533,-117.97664629248358,92.256
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.11589371834786,-117.97658116509592,92.525
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.11595264312717,-117.97651511569892,92.791
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.116011064992286,-117.97644831193062,93.049
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.11606923540031,-117.97638100524814,93.301
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.11607568946576,-117.97637354535432,93.33
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.116114162401324,-117.97632845071524,93.507
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.11615238387979,-117.97628310461907,93.696
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.116190186263104,-117.97623742324679,93.883
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.116246261195336,-117.97616810490754,94.137
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.116301749394346,-117.97609769692087,94.378
158109,0x18854,False,362,1158951,1170570,31,7,30065632034,19,34.116313986972976,-117.97608193894291,94.434
158125,0x1885f,False,387,0,4394,1,2,4298148226,11,34.1152744633414,-117.97727275592678,89.909
158125,0x1885f,False,387,0,4394,1,2,4298148226,11,34.11531813305694,-117.97723419917217,90.086
158125,0x1885f,False,387,0,4394,1,2,4298148226,11,34.11536171895344,-117.97719505568435,90.266
158125,0x1885f,False,387,0,4394,1,2,4298148226,11,34.11540480193575,-117.97715540928235,90.448
158125,0x1885f,False,387,0,4394,1,2,4298148226,11,34.11544729818484,-117.97711467323292,90.625
158125,0x1885f,False,387,0,4394,1,2,4298148226,11,34.11548912388167,-117.97707267989801,90.789
158125,0x1885f,False,387,0,4394,1,2,4298148226,11,34.11550270256482,-117.97705851448166,90.843
158125,0x1885f,False,387,0,4394,1,2,4298148226,11,34.11552290295146,-117.9770369729905,90.928
158125,0x1885f,False,387,0,4394,1,2,4298148226,11,34.11554293570005,-117.97701518004224,91.019
158125,0x1885f,False,387,0,4394,1,2,4298148226,11,34.1155631360867,-117.9769936385511,91.116
158125,0x1885f,False,387,0,4394,1,2,4298148226,11,34.11558358793044,-117.9769725161551,91.22
158125,0x1885f,False,387,0,4394,1,2,8593115522,11,34.11525241893606,-117.97723662992409,89.759
158125,0x1885f,False,387,0,4394,1,2,8593115522,11,34.11529566955643,-117.9771978217124,89.949
158125,0x1885f,False,387,0,4394,1,2,8593115522,11,34.11533824962455,-117.97715859440555,90.145
158125,0x1885f,False,387,0,4394,1,2,8593115522,11,34.11538057823558,-117.97711844508935,90.327
158125,0x1885f,False,387,0,4394,1,2,8593115522,11,34.11542240393241,-117.97707779285895,90.495
158125,0x1885f,False,387,0,4394,1,2,8593115522,11,34.11546372671506,-117.97703680535244,90.658
158125,0x1885f,False,387,0,4394,1,2,8593115522,11,34.115477556855296,-117.97702289139318,90.714
158125,0x1885f,False,387,0,4394,1,2,8593115522,11,34.11549826015614,-117.97700202045426,90.801
158125,0x1885f,False,387,0,4394,1,2,8593115522,11,34.115518711999876,-117.97698064660118,90.893
158125,0x1885f,False,387,0,4394,1,2,8593115522,11,34.11553849329137,-117.97695851837679,90.992
158125,0x1885f,False,387,0,4394,1,2,8593115522,11,34.115557520211574,-117.97693521668597,91.1
158240,0x18869,False,387,4394,10882,1,2,4298148224,13,34.11478604984348,-117.97766511281432,87.955
158240,0x18869,False,387,4394,10882,1,2,4298148224,13,34.11479392883247,-117.97765958075823,87.993
158240,0x18869,False,387,4394,10882,1,2,4298148224,13,34.11480943535334,-117.97764826518895,88.068
158240,0x18869,False,387,4394,10882,1,2,4298148224,13,34.11483265322513,-117.97763083083035,88.171
158240,0x18869,False,387,4394,10882,1,2,4298148224,13,34.114855535820794,-117.97761314501464,88.26
158240,0x18869,False,387,4394,10882,1,2,4298148224,13,34.11492368069359,-117.97756000374852,88.523
158240,0x18869,False,387,4394,10882,1,2,4298148224,13,34.11496902678976,-117.97752446447907,88.706
158240,0x18869,False,387,4394,10882,1,2,4298148224,13,34.11503683638644,-117.9774706526607,88.981
158240,0x18869,False,387,4394,10882,1,2,4298148224,13,34.115104478345046,-117.9774165055662,89.243
158240,0x18869,False,387,4394,10882,1,2,4298148224,13,34.115171617389464,-117.97736126882428,89.501
158240,0x18869,False,387,4394,10882,1,2,4298148224,13,34.11518653717711,-117.97734877978856,89.559
158240,0x18869,False,387,4394,10882,1,2,4298148224,13,34.11523783442453,-117.97730469097786,89.762
158240,0x18869,False,387,4394,10882,1,2,4298148224,13,34.1152744633414,-117.97727275592678,89.909
158240,0x18869,False,387,4394,10882,1,2,8593115520,13,34.11476693910425,-117.97762529877424,87.686
158240,0x18869,False,387,4394,10882,1,2,8593115520,13,34.11477465045517,-117.97761993435621,87.725
158240,0x18869,False,387,4394,10882,1,2,8593115520,13,34.114790073157,-117.97760912170112,87.801
158240,0x18869,False,387,4394,10882,1,2,8593115520,13,34.11481287193364,-117.97759244171381,87.906
158240,0x18869,False,387,4394,10882,1,2,8593115520,13,34.11483558689124,-117.97757534263134,88.003
158240,0x18869,False,387,4394,10882,1,2,8593115520,13,34.114904150859196,-117.97752354246973,88.301
158240,0x18869,False,387,4394,10882,1,2,8593115520,13,34.11494966459343,-117.97748867375252,88.502
158240,0x18869,False,387,4394,10882,1,2,8593115520,13,34.11501722273301,-117.97743519721027,88.781
158240,0x18869,False,387,4394,10882,1,2,8593115520,13,34.115084194139364,-117.97738071483964,89.054
158240,0x18869,False,387,4394,10882,1,2,8593115520,13,34.1151503273554,-117.9773248913645,89.35
158240,0x18869,False,387,4394,10882,1,2,8593115520,13,34.11516491186693,-117.97731240232878,89.412
158240,0x18869,False,387,4394,10882,1,2,8593115520,13,34.115216209114344,-117.9772683135181,89.614
158240,0x18869,False,387,4394,10882,1,2,8593115520,13,34.11525241893606,-117.97723662992409,89.759
158333,0x18873,False,387,10882,19872,1,2,4298148220,84,34.11412672933986,-117.97734827687437,88.87
158333,0x18873,False,387,10882,19872,1,2,4298148220,84,34.11413024973919,-117.97737065655583,88.747
158333,0x18873,False,387,10882,19872,1,2,4298148220,84,34.11413259667208,-117.97738163684899,88.713
158333,0x18873,False,387,10882,19872,1,2,4298148220,84,34.114135027424,-117.97739253332313,88.673
158333,0x18873,False,387,10882,19872,1,2,4298148220,84,34.11413754199495,-117.97740351361628,88.623
158333,0x18873,False,387,10882,19872,1,2,4298148220,84,34.11414014038493,-117.9774144100904,88.565
158333,0x18873,False,387,10882,19872,1,2,4298148220,84,34.11414290641298,-117.97742530656453,88.506
158333,0x18873,False,387,10882,19872,1,2,4298148220,84,34.11414600771715,-117.97743603540059,88.448
158333,0x18873,False,387,10882,19872,1,2,4298148220,84,34.11414936047842,-117.97744659659858,88.395
158333,0x18873,False,387,10882,19872,1,2,4298148220,84,34.11415296469679,-117.97745707397756,88.345
158333,0x18873,False,387,10882,19872,1,2,4298148220,84,34.11415682037225,-117.9774674675375,88.298
158333,0x18873,False,387,10882,19872,1,2,4298148220,84,34.114160843685774,-117.9774777772784,88.254
